Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
D-gluconate degradation	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.43	0.57	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glyphosate degradation II	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
glutathione biosynthesis	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
NADH to cytochrome bd oxidase electron transfer II	1.0	0.5	1.0	Bacillus muralis	Bacillus muralis G25-68	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
glycolysis I (from glucose 6-phosphate)	1.0	0.75	0.75	Bacillus muralis	Bacillus muralis G25-68	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
long-chain fatty acid activation	1.0	1.0	7.0	Bacillus muralis	Bacillus muralis G25-68	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
putrescine biosynthesis I	1.0	0.5	1.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
parathion degradation	1.0	0.5	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PARATHION-DEGRADATION-PWY.	PARATHION-DEGRADATION-PWY
L-alanine degradation IV	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
mannitol degradation I	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
S-methyl-5'-thioadenosine degradation I	1.0	1.0	1.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6754.	PWY-6754
glutathione-glutaredoxin redox reactions	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
pyrimidine deoxyribonucleosides degradation	1.0	1.0	1.67	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
L-lysine biosynthesis II	1.0	0.89	1.11	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2941.	PWY-2941
guanine and guanosine salvage	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
D-serine degradation	1.0	0.33	0.33	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
L-histidine degradation I	1.0	1.0	1.25	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
thiosulfate disproportionation IV (rhodanese)	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
preQ0 biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.5	2.83	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	1.0	0.57	0.57	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.MTR-1P-Degradation.PWY-4361./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.MTR-1P-Degradation.PWY-4361.	PWY-4361
L-isoleucine biosynthesis I (from threonine)	1.0	0.57	0.71	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.33	0.33	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
UDP-N-acetyl-&alpha;-D-mannosaminouronate biosynthesis	1.0	1.0	3.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7335.	PWY-7335
L-asparagine biosynthesis I	1.0	1.0	3.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
pseudouridine degradation	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-6019.	PWY-6019
S-methyl-5'-thioadenosine degradation III	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6753.	PWY-6753
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
guanosine nucleotides degradation III	1.0	0.5	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
2-aminoethylphosphonate degradation I	1.0	0.67	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.2-Aminoethylphosphonate-Degradation.PHOSPHONOTASE-PWY.	PHOSPHONOTASE-PWY
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	4.75	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
UTP and CTP dephosphorylation I	1.0	0.6	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-threonine biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
tetrahydrofolate biosynthesis	1.0	0.67	1.67	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-alanine biosynthesis I	1.0	0.67	0.67	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.67	0.83	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
4-aminobenzoate biosynthesis	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	0.89	1.33	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
thiamine salvage III	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
paraoxon degradation	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-5490.	PWY-5490
adenine salvage	1.0	1.0	1.67	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6610.	PWY-6610
demethylmenaquinol-9 biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
lipoate biosynthesis and incorporation II	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-1275.	PWY0-1275
&beta;-D-glucuronide and D-glucuronate degradation	1.0	0.67	0.67	Bacillus muralis	Bacillus muralis G25-68	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247.	PWY-7247
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
UMP biosynthesis III	1.0	1.0	1.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7791.	PWY-7791
L-methionine biosynthesis I	1.0	0.57	0.71	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.HOMOSER-METSYN-PWY.	HOMOSER-METSYN-PWY
glycerol degradation I	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.67	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
NAD phosphorylation and dephosphorylation	1.0	0.67	1.67	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
pyrimidine ribonucleosides degradation	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
heme a biosynthesis	1.0	0.75	0.75	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.PWY-7856.	PWY-7856
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	2.44	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
PRPP biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-proline biosynthesis I	1.0	0.75	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	1.33	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
formaldehyde oxidation II (glutathione-dependent)	1.0	0.33	0.33	Bacillus muralis	Bacillus muralis G25-68	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
L-histidine biosynthesis	1.0	0.8	1.3	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
L-glutamate degradation II	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
L-leucine biosynthesis	1.0	0.83	1.17	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
menaquinol-6 biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
thiamine diphosphate biosynthesis III (Staphylococcus)	1.0	0.67	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
L-isoleucine degradation I	1.0	0.33	1.17	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
lipoate salvage II	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6984.	PWY-6984
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	2.5	Bacillus muralis	Bacillus muralis G25-68	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
L-threonine degradation III (to methylglyoxal)	1.0	0.33	0.67	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THRDLCTCAT-PWY.	THRDLCTCAT-PWY
fatty acid &beta;-oxidation I	1.0	0.43	3.29	Bacillus muralis	Bacillus muralis G25-68	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
D-galactose degradation I (Leloir pathway)	1.0	0.8	1.6	Bacillus muralis	Bacillus muralis G25-68	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
L-asparagine degradation I	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
2-carboxy-1,4-naphthoquinol biosynthesis	1.0	0.86	1.29	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.DHNA-Biosynthesis.PWY-5837.	PWY-5837
siroheme biosynthesis	1.0	0.5	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.PWY-5194.	PWY-5194
glycine cleavage	1.0	1.0	3.33	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
menaquinol-8 biosynthesis	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.MENAQUINONESYN-PWY.	MENAQUINONESYN-PWY
thiamine salvage IV (yeast)	1.0	0.86	1.43	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
arsenite oxidation I (respiratory)	1.0	0.5	2.0	Bacillus muralis	Bacillus muralis G25-68	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
D-xylose degradation I	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Xylose-Degradation.XYLCAT-PWY.	XYLCAT-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	2.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
L-threonine degradation II	1.0	1.0	1.5	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THREONINE-DEG2-PWY.	THREONINE-DEG2-PWY
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.6	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Bacillus muralis	Bacillus muralis G25-68	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
8-oxo-(d)GTP detoxification I	1.0	0.25	0.75	Bacillus muralis	Bacillus muralis G25-68	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
L-tryptophan biosynthesis	1.0	0.83	1.17	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
trehalose degradation I (low osmolarity)	1.0	1.0	1.0	Bacillus muralis	Bacillus muralis G25-68	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.TREDEGLOW-PWY.	TREDEGLOW-PWY
L-alanine biosynthesis III	1.0	1.0	3.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
L-arginine degradation VI (arginase 2 pathway)	1.0	0.75	1.25	Bacillus muralis	Bacillus muralis G25-68	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-PRO-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.ARG-PRO-PWY.	ARG-PRO-PWY
bis(guanylyl molybdenum cofactor) biosynthesis	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
L-homocysteine biosynthesis	1.0	0.5	0.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	2.5	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
L-asparagine biosynthesis II	1.0	1.0	3.0	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.25	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
thiamine formation from pyrithiamine and oxythiamine (yeast)	1.0	1.0	1.83	Bacillus muralis	Bacillus muralis G25-68	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
