Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
guanine and guanosine salvage II	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
tRNA charging	1.0	0.81	0.86	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
acyl carrier protein activation	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Activation-Inactivation-Interconversion.Activation.PWY-6012-1./Biosynthesis.Cofactor-Biosynthesis.PWY-6012-1.	PWY-6012-1
superoxide radicals degradation	1.0	1.0	1.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
menaquinol-7 biosynthesis	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5839.	PWY-5839
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
S-adenosyl-L-methionine cycle II	1.0	0.75	1.25	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.S-adenosyl-L-methionine-cycle.PWY-5041.	PWY-5041
guanosine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	1.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
L-alanine biosynthesis I	1.0	0.67	0.67	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
5-aminoimidazole ribonucleotide biosynthesis I	1.0	1.0	1.2	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
assimilatory sulfate reduction III	1.0	0.67	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Assimilatory-Sulfate-Reduction.PWY-6683.	PWY-6683
inosine-5'-phosphate biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
phosphopantothenate biosynthesis I	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
UDP-&alpha;-D-galactose biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
UTP and CTP de novo biosynthesis	1.0	1.0	1.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
L-valine biosynthesis	1.0	1.0	1.25	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
UDP-&alpha;-D-glucose biosynthesis I	1.0	1.0	1.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
uracil degradation I (reductive)	1.0	0.33	0.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.Uracil-Degradation.PWY-3982./Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-3982.	PWY-3982
L-methionine degradation I (to L-homocysteine)	1.0	0.67	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
L-glutamate biosynthesis III	1.0	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
flavin biosynthesis I (bacteria and plants)	1.0	0.78	0.78	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
glycine biosynthesis IV	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-THR-PWY.	GLYSYN-THR-PWY
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	0.89	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
molybdenum cofactor biosynthesis	1.0	0.5	0.63	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
pyridoxal 5'-phosphate biosynthesis I	1.0	0.29	0.29	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	0.5	1.25	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
lipoprotein posttranslational modification	1.0	0.75	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Macromolecule-Modification.Protein-Modification.PWY-7884.	PWY-7884
glutathione biosynthesis	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
NADH to cytochrome bd oxidase electron transfer II	1.0	0.5	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
glycolysis I (from glucose 6-phosphate)	1.0	0.75	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
GDP-mannose biosynthesis	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
L-alanine degradation IV	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
glycerol degradation I	1.0	0.5	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
pyrimidine deoxyribonucleosides degradation	1.0	0.67	0.67	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
guanine and guanosine salvage	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
L-histidine degradation I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
dTDP-L-rhamnose biosynthesis	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.dTDP-Sugar-Biosynthesis.DTDPRHAMSYN-PWY.	DTDPRHAMSYN-PWY
L-isoleucine biosynthesis I (from threonine)	1.0	0.71	0.86	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.67	0.67	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	4.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
D-mannose degradation	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
L-asparagine biosynthesis III (tRNA-dependent)	1.0	1.0	4.25	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
L-threonine biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
tetrahydrofolate biosynthesis	1.0	1.0	1.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
ppGpp biosynthesis	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
4-aminobenzoate biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	0.89	1.11	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
tRNA processing	1.0	0.6	0.6	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
L-lysine biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
glycine cleavage	1.0	1.0	2.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
acetate conversion to acetyl-CoA	1.0	1.0	2.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
long-chain fatty acid activation	1.0	1.0	3.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
L-homoserine biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
arsenate detoxification II (glutaredoxin)	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Detoxification.Arsenate-Detoxification.PWY-4621.	PWY-4621
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
spermine biosynthesis	1.0	0.5	0.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Polyamine-Biosynthesis.ARGSPECAT-PWY.	ARGSPECAT-PWY
heme a biosynthesis	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.PWY-7856.	PWY-7856
methylerythritol phosphate pathway I	1.0	0.78	0.78	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
L-proline biosynthesis I	1.0	0.75	0.75	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-histidine biosynthesis	1.0	1.0	1.2	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
L-leucine biosynthesis	1.0	0.83	1.17	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
L-phenylalanine degradation I (aerobic)	1.0	0.33	0.33	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PHENYLALANINE-DEG.PHENYLALANINE-DEG1-PWY.	PHENYLALANINE-DEG1-PWY
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	3.5	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
CMP phosphorylation	1.0	1.0	1.0	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
fatty acid &beta;-oxidation I	1.0	0.43	1.71	Agromyces	Agromyces sp. HY052, Agromyces sp. MF30-A, Agromyces sp. LHK192, Agromyces aureus AR33, Agromyces sp. FW100M-8	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
