Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
glycine cleavage	1.0	1.0	2.17	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
L-isoleucine biosynthesis IV	1.0	0.5	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.PWY-5104.	PWY-5104
L-glutamate biosynthesis III	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-5509.	PWY-5509
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
spermidine biosynthesis I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.BSUBPOLYAMSYN-PWY.	BSUBPOLYAMSYN-PWY
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	0.75	0.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	1.06	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
NADH to cytochrome bo oxidase electron transfer II	1.0	0.5	1.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1567./Energy-Metabolism.Electron-Transfer.PWY0-1567.	PWY0-1567
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	1.4	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	1.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	1.33	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
lipoate salvage I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-522.	PWY0-522
5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7969.	PWY-7969
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	0.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
anhydromuropeptides recycling I	1.0	0.75	0.88	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
xanthine and xanthosine salvage	1.0	1.0	1.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
D-gluconate degradation	1.0	1.0	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.29	0.29	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	1.0	1.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glyphosate degradation II	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
formate assimilation into 5,10-methylenetetrahydrofolate	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.C1-COMPOUNDS.PWY-1722.	PWY-1722
NADH to cytochrome bd oxidase electron transfer II	1.0	0.5	3.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
long-chain fatty acid activation	1.0	1.0	2.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
putrescine biosynthesis I	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
L-alanine degradation IV	1.0	1.0	2.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
mannitol degradation I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
S-methyl-5'-thioadenosine degradation I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6754.	PWY-6754
L-lysine biosynthesis II	1.0	0.83	1.11	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2941.	PWY-2941
guanine and guanosine salvage	1.0	1.0	2.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.2	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
D-serine degradation	1.0	0.33	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	4.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
preQ0 biosynthesis	1.0	1.0	1.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.5	1.08	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	1.0	0.5	0.79	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.NUCLEO-DEG.MTR-1P-Degradation.PWY-4361./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.MTR-1P-Degradation.PWY-4361.	PWY-4361
pyruvate fermentation to (R)-acetoin II	1.0	1.0	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-5939.	PWY-5939
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.33	0.33	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
myo-inositol degradation I	1.0	0.71	0.86	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.P562-PWY.	P562-PWY
folate polyglutamylation	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
L-asparagine biosynthesis I	1.0	1.0	2.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
glycerophosphodiester degradation	1.0	0.5	1.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	4.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
L-threonine biosynthesis	1.0	1.0	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
tetrahydrofolate biosynthesis	1.0	0.83	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-alanine biosynthesis I	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.58	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
L-isoleucine biosynthesis I (from threonine)	1.0	0.57	0.71	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
4-aminobenzoate biosynthesis	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	0.94	1.61	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
thiamine salvage III	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
adenine salvage	1.0	1.0	1.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6610.	PWY-6610
demethylmenaquinol-9 biosynthesis	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
lipoate biosynthesis and incorporation II	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-1275.	PWY0-1275
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
UMP biosynthesis III	1.0	1.0	1.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7791.	PWY-7791
L-methionine biosynthesis I	1.0	0.57	1.07	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.HOMOSER-METSYN-PWY.	HOMOSER-METSYN-PWY
glycerol degradation I	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
NAD phosphorylation and dephosphorylation	1.0	0.67	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
4-aminobutanoate degradation II	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6537.	PWY-6537
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
methylerythritol phosphate pathway I	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	1.22	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
formaldehyde oxidation II (glutathione-dependent)	1.0	0.33	0.83	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
L-proline biosynthesis I	1.0	0.75	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	1.33	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
L-histidine biosynthesis	1.0	1.0	1.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
L-glutamate degradation II	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
L-leucine biosynthesis	1.0	0.83	1.33	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
menaquinol-6 biosynthesis	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
thiamine diphosphate biosynthesis III (Staphylococcus)	1.0	0.67	0.67	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
formaldehyde oxidation I	1.0	0.58	1.42	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.RUMP-PWY./Energy-Metabolism.RUMP-PWY.	RUMP-PWY
lipoate salvage II	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6984.	PWY-6984
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	4.25	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	2.75	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
L-threonine degradation III (to methylglyoxal)	1.0	0.33	0.33	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THRDLCTCAT-PWY.	THRDLCTCAT-PWY
fatty acid &beta;-oxidation I	1.0	0.36	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
chitin degradation II (Vibrio)	1.0	0.4	0.4	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
L-asparagine degradation I	1.0	1.0	1.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
2-carboxy-1,4-naphthoquinol biosynthesis	1.0	0.86	1.14	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.DHNA-Biosynthesis.PWY-5837.	PWY-5837
D-galactose degradation I (Leloir pathway)	1.0	0.8	1.3	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
thiamine salvage IV (yeast)	1.0	0.86	1.14	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
arsenite oxidation I (respiratory)	1.0	0.5	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	0.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-ornithine biosynthesis I	1.0	1.0	1.3	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	1.5	Bacillus flexus	Bacillus flexus KLBMP 4941, Bacillus flexus	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
