Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
guanosine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	2.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
base-degraded thiamine salvage	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6899.	PWY-6899
pyrimidine deoxyribonucleotides dephosphorylation	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7206./Metabolic-Clusters.PWY-7206.	PWY-7206
assimilatory sulfate reduction III	1.0	0.83	0.83	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Assimilatory-Sulfate-Reduction.PWY-6683.	PWY-6683
inosine-5'-phosphate biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
5-aminoimidazole ribonucleotide biosynthesis I	1.0	0.8	1.4	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
phosphopantothenate biosynthesis I	1.0	0.63	0.63	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
D-galacturonate degradation I	1.0	0.6	0.6	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galacturonate-Degradation.GALACTUROCAT-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galacturonate-Degradation.GALACTUROCAT-PWY.	GALACTUROCAT-PWY
UDP-&alpha;-D-galactose biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
UTP and CTP de novo biosynthesis	1.0	1.0	1.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
peptidoglycan maturation (meso-diaminopimelate containing)	1.0	0.33	0.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7966.	PWY-7966
purine ribonucleosides degradation	1.0	0.83	0.83	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Purine-Degradation.PWY0-1296.	PWY0-1296
heme b biosynthesis II (anaerobic)	1.0	0.63	0.63	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	0.8	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
spermidine biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.BSUBPOLYAMSYN-PWY.	BSUBPOLYAMSYN-PWY
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	0.94	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
D-fructuronate degradation	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	1.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
5-oxo-L-proline metabolism	1.0	0.17	0.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
L-asparagine biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
xanthine and xanthosine salvage	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.29	0.29	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
sulfate activation for sulfonation	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-5340./Activation-Inactivation-Interconversion.Activation.PWY-5340.	PWY-5340
methylglyoxal degradation I	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glyphosate degradation II	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
formate assimilation into 5,10-methylenetetrahydrofolate	1.0	0.67	1.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.C1-COMPOUNDS.PWY-1722.	PWY-1722
NADH to cytochrome bd oxidase electron transfer II	1.0	0.5	2.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
L-citrulline degradation	1.0	0.67	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.75	0.75	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
long-chain fatty acid activation	1.0	1.0	5.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
putrescine biosynthesis I	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
spermidine biosynthesis III	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.PWY-6834.	PWY-6834
ethanol degradation I	1.0	1.0	2.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Alcohol-Degradation.Ethanol-Degradation.ETOH-ACETYLCOA-ANA-PWY.	ETOH-ACETYLCOA-ANA-PWY
L-alanine degradation IV	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
mannitol degradation I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
glutathione-glutaredoxin redox reactions	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
pyrimidine deoxyribonucleosides degradation	1.0	1.0	1.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
L-lysine biosynthesis II	1.0	0.89	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2941.	PWY-2941
guanine and guanosine salvage	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
thiosulfate disproportionation IV (rhodanese)	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
preQ0 biosynthesis	1.0	0.63	0.88	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.58	2.25	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	1.0	0.57	0.71	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.MTR-1P-Degradation.PWY-4361./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.MTR-1P-Degradation.PWY-4361.	PWY-4361
L-isoleucine biosynthesis I (from threonine)	1.0	0.64	0.79	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	1.0	1.25	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
pyrimidine deoxyribonucleotide phosphorylation	1.0	0.88	0.88	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
glycerophosphodiester degradation	1.0	0.5	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
guanosine nucleotides degradation III	1.0	0.5	0.63	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
queuosine biosynthesis	1.0	0.63	0.63	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	3.88	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
urea degradation I	1.0	0.67	1.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.AMINE-DEG.Urea-Degradation.PWY-5703.	PWY-5703
UTP and CTP dephosphorylation I	1.0	0.6	0.8	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-threonine biosynthesis	1.0	1.0	1.0	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	0.75	0.75	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
tetrahydrofolate biosynthesis	1.0	0.5	0.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-alanine biosynthesis I	1.0	0.67	0.67	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.58	0.58	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
4-aminobenzoate biosynthesis	1.0	0.5	0.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
2-deoxy-&alpha;-D-ribose 1-phosphate degradation	1.0	1.0	1.17	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY-7180.	PWY-7180
melibiose degradation	1.0	1.0	1.5	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
L-arginine degradation I (arginase pathway)	1.0	1.0	1.33	Alicyclobacillus	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1, Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGASEDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.ARGASEDEG-PWY.	ARGASEDEG-PWY
