Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-asparagine biosynthesis II	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
guanine and guanosine salvage II	1.0	0.5	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
lipid IVA biosynthesis	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
heme b biosynthesis II (anaerobic)	1.0	0.75	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
PRPP biosynthesis	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
thiamine salvage I	1.0	0.5	0.5	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6896.	PWY-6896
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	0.8	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	0.89	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
guanine and guanosine salvage	1.0	1.0	1.5	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
thiosulfate disproportionation IV (rhodanese)	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
CMP-3-deoxy-D-manno-octulosonate biosynthesis	1.0	0.4	0.4	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
folate polyglutamylation	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
formate assimilation into 5,10-methylenetetrahydrofolate	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.C1-COMPOUNDS.PWY-1722.	PWY-1722
ppGpp biosynthesis	1.0	0.67	0.83	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	1.67	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
anhydromuropeptides recycling I	1.0	0.83	0.83	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
tRNA processing	1.0	0.9	0.9	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
pyrimidine ribonucleosides degradation	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.89	0.89	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
L-glutamate degradation II	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
xanthine and xanthosine salvage	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
long-chain fatty acid activation	1.0	1.0	2.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
methylglyoxal degradation I	1.0	0.67	0.67	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
ribose phosphorylation	1.0	1.0	1.0	Actinobacillus	Actinobacillus equuli subsp. equuli, Actinobacillus suis ATCC 33415, Actinobacillus succinogenes 130Z, Actinobacillus pleuropneumoniae serovar 8, Actinobacillus pleuropneumoniae serovar 1 str. 4074, Actinobacillus pleuropneumoniae serovar 5b str. L20, Actinobacillus pleuropneumoniae serovar 7 str. AP76, Actinobacillus pleuropneumoniae serovar 3 str. JL03, Actinobacillus equuli NCTC8529, Actinobacillus lignieresii NCTC10568, Actinobacillus suis NCTC12996, Actinobacillus pleuropneumoniae NCTC11384, Actinobacillus porcitonsillarum 9953L55, Actinobacillus pleuropneumoniae NCTC10976, Actinobacillus delphinicola NCTC12871, Actinobacillus pleuropneumoniae KL 16, Actinobacillus pleuropneumoniae S4074, Actinobacillus suis H91-0380	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.RIBOKIN-PWY.	RIBOKIN-PWY
