Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
glycine degradation (Stickland reaction)	0.333333333333	1.0	1.5	Azoarcus	Azoarcus sp. DD4, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.PWY-8015.	PWY-8015
phenylmercury acetate degradation	0.111111111111	0.5	0.5	Azoarcus	Azoarcus sp. DN11	Detoxification.Mercury-Detoxification.P641-PWY.	P641-PWY
D-serine degradation	0.111111111111	0.33	0.33	Azoarcus	Azoarcus sp. DN11	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
biphenyl degradation	0.111111111111	0.6	0.8	Azoarcus	Azoarcus sp. DN11	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY5F9-12.	PWY5F9-12
adenine and adenosine salvage I	0.111111111111	1.0	1.0	Azoarcus	Azoarcus sp. DN11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.P121-PWY.	P121-PWY
3-oxoadipate degradation	0.111111111111	1.0	2.0	Azoarcus	Azoarcus sp. DN11	Degradation.CARBOXYLATES-DEG.PWY-2361.	PWY-2361
3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0.111111111111	0.2	0.4	Azoarcus	Azoarcus sp. DN11	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.HCAMHPDEG-PWY.	HCAMHPDEG-PWY
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	0.111111111111	0.43	0.43	Azoarcus	Azoarcus sp. DN11	Degradation.NUCLEO-DEG.MTR-1P-Degradation.PWY-4361./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.MTR-1P-Degradation.PWY-4361.	PWY-4361
L-citrulline biosynthesis	0.111111111111	0.88	2.0	Azoarcus	Azoarcus sp. DN11	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Citrulline-Biosynthesis.CITRULBIO-PWY.	CITRULBIO-PWY
toluene degradation to benzoate	0.111111111111	0.33	0.67	Azoarcus	Azoarcus sp. DN11	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.TOLUENE-DEG.TOLUENE-DEG-CATECHOL-PWY.	TOLUENE-DEG-CATECHOL-PWY
S-methyl-5'-thioadenosine degradation IV	0.111111111111	1.0	1.0	Azoarcus	Azoarcus sp. DN11	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
L-asparagine biosynthesis II	0.666666666667	1.0	1.5	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
L-asparagine biosynthesis I	0.666666666667	1.0	1.5	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
2-hydroxypenta-2,4-dienoate degradation	0.777777777778	1.0	2.0	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.CARBOXYLATES-DEG.PWY-5162.	PWY-5162
gluconeogenesis I	0.666666666667	0.65	0.77	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Gluconeogenesis.GLUCONEO-PWY.	GLUCONEO-PWY
ethylene glycol degradation	0.555555555556	0.0	0.0	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB, Azoarcus sp. SY39	Degradation.Alcohol-Degradation.PWY0-1280.	PWY0-1280
3-chlorobenzoate degradation III (via gentisate)	0.444444444444	0.5	0.5	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31	Degradation.CHLORINATED-COMPOUNDS-DEG.Chloroaromatic-Compounds-Degradation.Chlorobenzoate-Degradation.3-Chlorobenzoate-Degradation.PWY-6228./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Chloroaromatic-Compounds-Degradation.Chlorobenzoate-Degradation.3-Chlorobenzoate-Degradation.PWY-6228.	PWY-6228
cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	0.666666666667	0.2	0.2	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.PWY-6690.	PWY-6690
inosine-5'-phosphate biosynthesis II	0.666666666667	1.0	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6124.	PWY-6124
aerobic respiration I (cytochrome c)	0.777777777778	1.0	5.25	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-3781./Energy-Metabolism.Electron-Transfer.PWY-3781.	PWY-3781
L-glutamate biosynthesis III	0.777777777778	1.0	2.0	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
cadaverine biosynthesis	0.888888888889	1.0	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Detoxification.Acid-Resistance.PWY0-1601./Biosynthesis.Polyamine-Biosynthesis.PWY0-1601.	PWY0-1601
peptidoglycan maturation (meso-diaminopimelate containing)	0.777777777778	0.25	0.25	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
xanthine and xanthosine salvage	0.777777777778	0.5	0.5	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyrimidine deoxyribonucleosides degradation	0.555555555556	0.67	0.67	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. SY39	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
NAD phosphorylation and dephosphorylation	0.555555555556	1.0	2.0	Azoarcus	Azoarcus sp. DN11, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
nitrate reduction V (assimilatory)	0.222222222222	0.88	1.88	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-5675.	PWY-5675
nitrate reduction IX (dissimilatory)	0.222222222222	0.75	1.75	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1581./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1581./Energy-Metabolism.Electron-Transfer.PWY0-1581.	PWY0-1581
nitrate reduction VIIIb (dissimilatory)	0.222222222222	0.5	1.5	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1573./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1573./Energy-Metabolism.Electron-Transfer.PWY0-1573.	PWY0-1573
phenol degradation I (aerobic)	0.333333333333	1.0	8.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenol-Degradation.PWY-5418.	PWY-5418
partial TCA cycle (obligate autotrophs)	0.333333333333	0.91	1.27	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72, Azoarcus olearius DQS4	Energy-Metabolism.TCA-VARIANTS.PWY-5913.	PWY-5913
catechol degradation to 2-hydroxypentadienoate I	0.333333333333	0.5	1.5	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.P183-PWY.	P183-PWY
toluene degradation to 2-hydroxypentadienoate (via 4-methylcatechol)	0.333333333333	0.25	0.75	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.TOLUENE-DEG.TOLUENE-DEG-3-OH-PWY.	TOLUENE-DEG-3-OH-PWY
tetrathionate reduction I (to thiosulfate)	0.222222222222	1.0	2.5	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. CIB	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Tetrathionate-Reduction.PWY-5358./Energy-Metabolism.Electron-Transfer.PWY-5358.	PWY-5358
L-isoleucine biosynthesis IV	0.222222222222	0.83	1.5	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. CIB	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.PWY-5104.	PWY-5104
diphenyl ethers degradation	0.222222222222	0.38	0.38	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. CIB	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-7747.	PWY-7747
benzoyl-CoA degradation II (anaerobic)	0.222222222222	0.71	2.14	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. CIB	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Benzoyl-CoA-Degradation.CENTBENZCOA-PWY.	CENTBENZCOA-PWY
toluene degradation to benzoyl-CoA (anaerobic)	0.222222222222	0.33	0.75	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. CIB	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.TOLUENE-DEG.PWY-81.	PWY-81
biotin biosynthesis from 8-amino-7-oxononanoate I	0.333333333333	1.0	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.BIOTIN-SYN.PWY0-1507.	PWY0-1507
UMP biosynthesis I	0.333333333333	1.0	1.33	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
formate oxidation to CO2	0.333333333333	1.0	2.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72	Degradation.C1-COMPOUNDS.PWY-1881./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-1881.	PWY-1881
coenzyme A biosynthesis I (prokaryotic)	0.444444444444	1.0	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
4-chloronitrobenzene degradation	0.444444444444	0.33	0.78	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Nitroaromatic-Degradation.Nitrobenzene-Degradation.PWY-5645.	PWY-5645
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	0.444444444444	1.0	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
catechol degradation to 2-hydroxypentadienoate II	0.444444444444	0.88	2.25	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.PWY-5419.	PWY-5419
L-citrulline degradation	0.444444444444	0.67	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
chlorinated phenols degradation	0.444444444444	1.0	7.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.CHLORINATED-COMPOUNDS-DEG.Chloroaromatic-Compounds-Degradation.PWY-6197./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Chloroaromatic-Compounds-Degradation.PWY-6197.	PWY-6197
4-nitrotoluene degradation II	0.444444444444	0.22	0.44	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Nitroaromatic-Degradation.Nitro-Toluene-Degradation.4-Nitrotoluene-Degradation.PWY-5644.	PWY-5644
L-glutamine biosynthesis I	0.555555555556	1.0	2.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
purine ribonucleosides degradation	0.555555555556	0.83	0.83	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.NUCLEO-DEG.Purine-Degradation.PWY0-1296.	PWY0-1296
purine deoxyribonucleosides degradation I	0.555555555556	1.0	1.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
ammonia oxidation I (aerobic)	0.333333333333	0.5	0.5	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. CIB	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-oxidation.AMMOXID-PWY./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.AMMOXID-PWY.	AMMOXID-PWY
5-oxo-L-proline metabolism	0.333333333333	0.17	0.17	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. DD4, Azoarcus sp. SY39	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
arsenite oxidation II (respiratory)	0.222222222222	1.0	2.0	Azoarcus	Azoarcus sp. DN11, Azoarcus sp. SY39	Detoxification.Arsenate-Detoxification.PWY-7429./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-7429./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-7429./Energy-Metabolism.Electron-Transfer.PWY-7429.	PWY-7429
NAD salvage pathway III (to nicotinamide riboside)	0.111111111111	0.67	0.67	Azoarcus	Azoarcus sp. KH32C	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.NAD-BIOSYNTHESIS-II.	NAD-BIOSYNTHESIS-II
choline degradation I	0.111111111111	0.5	1.0	Azoarcus	Azoarcus sp. KH32C	Degradation.AMINE-DEG.Choline-Degradation.CHOLINE-BETAINE-ANA-PWY.	CHOLINE-BETAINE-ANA-PWY
D-gluconate degradation	0.111111111111	1.0	1.0	Azoarcus	Azoarcus sp. KH32C	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
oleandomycin activation/inactivation	0.111111111111	0.33	0.33	Azoarcus	Azoarcus sp. KH32C	Activation-Inactivation-Interconversion.Interconversion.PWY-6972.	PWY-6972
adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	0.111111111111	0.83	1.0	Azoarcus	Azoarcus sp. KH32C	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.PWY-7962.	PWY-7962
sulfur reduction II (via polysulfide)	0.111111111111	0.5	0.5	Azoarcus	Azoarcus sp. KH32C	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfur-reduction.PWY-5364.	PWY-5364
taurine degradation IV	0.111111111111	1.0	2.0	Azoarcus	Azoarcus sp. KH32C	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Taurine-degradation.PWY0-981./Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Taurine-degradation.PWY0-981.	PWY0-981
glycine betaine biosynthesis I (Gram-negative bacteria)	0.111111111111	0.5	1.0	Azoarcus	Azoarcus sp. KH32C	Biosynthesis.Polyamine-Biosynthesis.Betaine-Biosynthesis.BETSYN-PWY.	BETSYN-PWY
anthranilate degradation II (aerobic)	0.555555555556	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.2-Aminobenzoate-Degradation.PWY-6077.	PWY-6077
anthranilate degradation III (anaerobic)	0.555555555556	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.2-Aminobenzoate-Degradation.2AMINOBENZDEG-PWY.	2AMINOBENZDEG-PWY
L-valine degradation I	0.555555555556	0.38	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.VALDEG-PWY.	VALDEG-PWY
heptaprenyl diphosphate biosynthesis	0.666666666667	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5807.	PWY-5807
NADH repair	0.666666666667	0.25	0.25	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Energy-Metabolism.PWY-6938.	PWY-6938
thiosulfate disproportionation IV (rhodanese)	0.666666666667	1.0	1.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
5-aminoimidazole ribonucleotide biosynthesis II	0.666666666667	0.9	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
4-aminobutanoate degradation I	0.444444444444	0.75	0.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
4-aminobutanoate degradation II	0.444444444444	1.0	2.25	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6537.	PWY-6537
4-aminobutanoate degradation III	0.444444444444	1.0	1.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
sulfoacetaldehyde degradation I	0.444444444444	1.0	1.75	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus communis TSPY31, Azoarcus sp. CIB	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfoacetaldehyde-Degradation.PWY-1281.	PWY-1281
polyhydroxybutanoate biosynthesis	0.333333333333	1.0	3.33	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. BH72	Biosynthesis.Storage-Compounds-Biosynthesis.PWY1-3.	PWY1-3
protocatechuate degradation II (ortho-cleavage pathway)	0.666666666667	0.5	0.63	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus olearius DQS4	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	0.777777777778	0.54	0.92	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus olearius DQS4	Biosynthesis.Cofactor-Biosynthesis.Cobyrinate-diamide-Biosynthesis.PWY-7376.	PWY-7376
UDP-&alpha;-D-galactose biosynthesis	0.888888888889	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
formaldehyde oxidation II (glutathione-dependent)	0.888888888889	0.67	0.67	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. CIB, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
NADH to cytochrome bd oxidase electron transfer II	0.777777777778	0.5	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
succinate to cytochrome bd oxidase electron transfer	0.777777777778	1.0	4.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
allantoin degradation to ureidoglycolate I (urea producing)	0.777777777778	1.0	1.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. BH72, Azoarcus sp. SY39, Azoarcus olearius DQS4	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
sulfate activation for sulfonation	0.666666666667	1.0	2.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus communis TSNA42, Azoarcus sp. DD4, Azoarcus communis TSPY31, Azoarcus sp. CIB, Azoarcus sp. SY39	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-5340./Activation-Inactivation-Interconversion.Activation.PWY-5340.	PWY-5340
formaldehyde oxidation IV (thiol-independent)	0.222222222222	0.5	0.5	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.FORMASS-PWY.	FORMASS-PWY
acyl carrier protein metabolism	0.222222222222	1.0	1.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Activation-Inactivation-Interconversion.Interconversion.PWY-6012./Biosynthesis.Cofactor-Biosynthesis.PWY-6012.	PWY-6012
D-fructuronate degradation	0.222222222222	0.38	0.38	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
citrate degradation	0.222222222222	1.0	1.25	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Degradation.CARBOXYLATES-DEG.PWY-6038.	PWY-6038
hydrogen oxidation II (aerobic, NAD)	0.222222222222	1.0	2.0	Azoarcus	Azoarcus sp. KH32C, Azoarcus sp. BH72	Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.Hydrogen-Oxidation.PWY-5382.	PWY-5382
