Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
guanosine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	1.5	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
5-aminoimidazole ribonucleotide biosynthesis I	1.0	1.0	1.4	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
ubiquinol-8 biosynthesis (prokaryotic)	1.0	0.75	0.75	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
inosine-5'-phosphate biosynthesis I	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	0.67	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
tetrapyrrole biosynthesis II (from glycine)	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5189.	PWY-5189
pyruvate decarboxylation to acetyl CoA	1.0	0.67	1.67	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
glycine biosynthesis I	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	0.67	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
UTP and CTP de novo biosynthesis	1.0	1.0	1.33	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
pyrimidine deoxyribonucleotides de novo biosynthesis III	1.0	0.89	1.11	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Metabolic-Clusters.PWY-6545./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-6545./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-6545.	PWY-6545
proline to cytochrome bo oxidase electron transfer	1.0	0.5	0.5	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
folate polyglutamylation	1.0	0.8	0.8	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
arsenite oxidation I (respiratory)	1.0	0.5	2.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
L-glutamine biosynthesis I	1.0	1.0	1.5	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
thiamine diphosphate biosynthesis II (Bacillus)	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	0.89	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
heme b biosynthesis I (aerobic)	1.0	0.75	0.75	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
guanosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
biotin-carboxyl carrier protein assembly	1.0	0.38	0.38	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
pyridoxal 5'-phosphate biosynthesis I	1.0	0.29	0.29	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
PRPP biosynthesis	0.875	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
heme b biosynthesis II (anaerobic)	0.875	0.5	0.5	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma ovis str. Haibei, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
L-aspartate degradation I	0.75	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
L-phenylalanine biosynthesis I	0.75	0.33	0.33	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
L-aspartate biosynthesis	0.75	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. Florida, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
aerobic respiration I (cytochrome c)	0.75	1.0	4.38	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-3781./Energy-Metabolism.Electron-Transfer.PWY-3781.	PWY-3781
5-aminoimidazole ribonucleotide biosynthesis II	0.375	0.8	1.2	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
L-glutamate degradation I	0.875	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTAMATE-DEG1-PWY.	GLUTAMATE-DEG1-PWY
tetrapyrrole biosynthesis I (from glutamate)	0.875	0.5	0.5	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma ovis str. Haibei, Anaplasma marginale str. St. Maries, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
L-asparagine biosynthesis III (tRNA-dependent)	0.625	0.75	1.75	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma ovis str. Haibei, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
methylerythritol phosphate pathway I	0.75	0.67	0.67	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma ovis str. Haibei, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2, Anaplasma centrale str. Israel	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
pentose phosphate pathway (non-oxidative branch)	0.5	1.0	1.0	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
trans, trans-farnesyl diphosphate biosynthesis	0.5	0.33	0.33	Anaplasma	Anaplasma phagocytophilum str. Norway variant2, Anaplasma phagocytophilum str. JM, Anaplasma phagocytophilum str. HZ, Anaplasma phagocytophilum str. HZ2	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
