Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
S-methyl-5'-thioadenosine degradation IV	0.888888888889	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
pyrimidine deoxyribonucleosides salvage	0.888888888889	0.6	0.6	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
L-asparagine biosynthesis III (tRNA-dependent)	0.888888888889	0.75	3.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
pyruvate decarboxylation to acetyl CoA	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
tetrahydrofolate biosynthesis	1.0	0.67	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
autoinducer AI-2 biosynthesis I	1.0	0.4	0.4	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Autoinducer-Biosynthesis.PWY-6153.	PWY-6153
formate assimilation into 5,10-methylenetetrahydrofolate	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.C1-COMPOUNDS.PWY-1722.	PWY-1722
L-threonine biosynthesis	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
thioredoxin pathway	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
N10-formyl-tetrahydrofolate biosynthesis	1.0	0.89	1.11	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.1CMET2-PWY.	1CMET2-PWY
guanine and guanosine salvage II	1.0	0.5	1.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
tRNA charging	1.0	0.86	0.95	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
glycine cleavage	1.0	1.0	2.33	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
queuosine biosynthesis	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
lipoate salvage I	1.0	1.0	3.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-522.	PWY0-522
acetate and ATP formation from acetyl-CoA I	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
fructose degradation	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
L-glutamate biosynthesis III	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
glycogen degradation II	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
CDP-diacylglycerol biosynthesis I	1.0	0.75	0.75	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
guanine and guanosine salvage	1.0	0.5	1.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	3.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
L-alanine biosynthesis I	1.0	0.67	0.67	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
thiamine salvage III	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
lipoate biosynthesis and incorporation II	1.0	0.5	1.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-1275.	PWY0-1275
glycerol degradation I	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
PRPP biosynthesis	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-proline biosynthesis I	1.0	0.75	0.75	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
folate polyglutamylation	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
fatty acid elongation -- saturated	1.0	0.4	0.8	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
L-alanine biosynthesis III	1.0	1.0	2.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
xanthine and xanthosine salvage	1.0	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
L-cysteine biosynthesis I	1.0	1.0	1.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus christensenii CCUG28831, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
purine deoxyribonucleosides salvage	0.555555555556	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311	Metabolic-Clusters.PWY-7224./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.PWY-7224.	PWY-7224
guanosine deoxyribonucleotides de novo biosynthesis I	0.555555555556	0.5	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
adenosine deoxyribonucleotides de novo biosynthesis	0.555555555556	0.5	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
inosine 5'-phosphate degradation	0.666666666667	0.5	0.63	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5695.	PWY-5695
L-asparagine degradation I	0.777777777778	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
L-tryptophan biosynthesis	0.777777777778	0.83	1.17	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001, Aerococcus viridans ATCC 11563	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
mannitol degradation I	0.666666666667	1.0	1.0	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
anhydromuropeptides recycling I	0.666666666667	0.63	0.71	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus viridans ATCC 11563	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
&beta;-D-glucuronide and D-glucuronate degradation	0.666666666667	0.33	0.33	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus sanguinicola CCUG43001	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247.	PWY-7247
guanosine nucleotides degradation III	0.666666666667	0.5	0.63	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
glycerophosphodiester degradation	0.777777777778	0.5	0.5	Aerococcus	Aerococcus urinae ACS-120-V-Col10a, Aerococcus urinaeequi CCUG28094, Aerococcus urinaeequi USDA-ARS-USMARC-56713, Aerococcus urinaehominis CCUG42038B, Aerococcus urinae CCUG36881, Aerococcus viridans CCUG4311, Aerococcus sanguinicola CCUG43001	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
