Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
4-hydroxyphenylpyruvate biosynthesis	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5886.	PWY-5886
pyridoxal 5'-phosphate salvage I	1.0	0.6	0.6	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PLPSAL-PWY.	PLPSAL-PWY
L-leucine biosynthesis	1.0	0.83	1.17	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
nitrate reduction IV (dissimilatory)	1.0	0.5	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-5674./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY-5674.	PWY-5674
heme b biosynthesis I (aerobic)	1.0	0.5	0.5	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
glutathione-peroxide redox reactions	1.0	0.33	0.33	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4081.	PWY-4081
L-proline biosynthesis I	1.0	0.75	0.75	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	0.5	0.5	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
L-cysteine biosynthesis I	1.0	1.0	1.5	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
folate polyglutamylation	1.0	0.8	0.8	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
pyrimidine ribonucleosides salvage I	1.0	0.67	0.67	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7193.	PWY-7193
purine deoxyribonucleosides degradation I	1.0	0.75	0.75	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
chitin degradation II (Vibrio)	1.0	0.4	0.4	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
fatty acid biosynthesis initiation I	1.0	0.67	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-4381.	PWY-4381
purine ribonucleosides degradation	1.0	0.67	0.67	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.NUCLEO-DEG.Purine-Degradation.PWY0-1296.	PWY0-1296
heme b biosynthesis II (anaerobic)	1.0	0.75	0.75	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
glycine biosynthesis I	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	0.89	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
L-lysine biosynthesis I	1.0	0.89	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
demethylmenaquinol-9 biosynthesis	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
bis(guanylyl molybdenum cofactor) biosynthesis	1.0	0.5	0.5	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
fructose degradation	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
NAD salvage pathway IV (from nicotinamide riboside)	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PWY3O-4106.	PWY3O-4106
fatty acid elongation -- saturated	1.0	0.6	0.8	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	2.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
L-glutamate biosynthesis III	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
thiamine diphosphate biosynthesis II (Bacillus)	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
chorismate biosynthesis from 3-dehydroquinate	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	0.5	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.4	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
flavin biosynthesis I (bacteria and plants)	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
8-oxo-(d)GTP detoxification I	1.0	0.25	0.25	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
L-tryptophan biosynthesis	1.0	0.83	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
glutathione amide metabolism	1.0	0.33	0.33	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4181.	PWY-4181
hydrogen to trimethylamine N-oxide electron transfer	1.0	0.5	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1578./Energy-Metabolism.Electron-Transfer.PWY0-1578.	PWY0-1578
L-glutamate degradation II	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.67	0.67	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
CMP-3-deoxy-D-manno-octulosonate biosynthesis	1.0	0.4	0.4	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	1.33	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	0.89	1.11	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
L-homocysteine biosynthesis	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
tetrahydrofolate biosynthesis	1.0	0.33	0.33	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
pyrimidine deoxyribonucleosides degradation	1.0	0.67	0.67	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
L-asparagine biosynthesis II	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
(5Z)-dodecenoate biosynthesis I	1.0	0.83	1.17	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.5Z-Dodec-5-enoate-Biosynthesis.PWY0-862.	PWY0-862
tetrapyrrole biosynthesis I (from glutamate)	1.0	0.83	0.83	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
molybdenum cofactor biosynthesis	1.0	0.88	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	0.75	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
S-methyl-5'-thioadenosine degradation IV	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
anhydromuropeptides recycling I	1.0	0.83	0.83	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
5-(carboxymethoxy)uridine biosynthesis	1.0	0.5	0.5	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1554.	PWY0-1554
xanthine and xanthosine salvage	1.0	1.0	1.0	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.29	0.29	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
