Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
methylerythritol phosphate pathway I	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
tetrapyrrole biosynthesis I (from glutamate)	1.0	0.83	0.83	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
molybdenum cofactor biosynthesis	1.0	0.25	0.25	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
folate transformations I	1.0	0.67	0.83	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	0.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
L-tyrosine degradation I	1.0	0.8	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TYROSINE-DEG.TYRFUMCAT-PWY.	TYRFUMCAT-PWY
xanthine and xanthosine salvage	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.86	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
adenine and adenosine salvage VI	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6619.	PWY-6619
glyphosate degradation II	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
lipoprotein posttranslational modification	1.0	0.75	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Macromolecule-Modification.Protein-Modification.PWY-7884.	PWY-7884
glutathione biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.58	0.58	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
Kdo transfer to lipid IVA I	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
acetate and ATP formation from acetyl-CoA I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
menaquinol-6 biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
glutathione-glutaredoxin redox reactions	1.0	0.5	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
L-aspartate degradation I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
guanine and guanosine salvage	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
ethanolamine utilization	1.0	0.8	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AMINE-DEG.PWY0-1477.	PWY0-1477
preQ0 biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.67	1.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
L-isoleucine biosynthesis I (from threonine)	1.0	0.57	0.71	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
ubiquinol-8 biosynthesis (prokaryotic)	1.0	0.75	0.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
4-hydroxyphenylpyruvate biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5886.	PWY-5886
folate polyglutamylation	1.0	0.8	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
glycerophosphodiester degradation	1.0	0.5	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	3.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
catechol degradation to &beta;-ketoadipate	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.CATECHOL-ORTHO-CLEAVAGE-PWY.	CATECHOL-ORTHO-CLEAVAGE-PWY
L-threonine biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
tetrahydrofolate biosynthesis	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-alanine biosynthesis I	1.0	0.67	1.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.5	0.83	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
2-hydroxypenta-2,4-dienoate degradation	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.CARBOXYLATES-DEG.PWY-5162.	PWY-5162
5-aminoimidazole ribonucleotide biosynthesis I	1.0	0.8	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
L-arginine biosynthesis II (acetyl cycle)	1.0	0.78	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
L-phenylalanine biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
glycine cleavage	1.0	1.0	1.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
(Kdo)2-lipid A biosynthesis I	1.0	0.5	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.KDO-LIPASYN-PWY.	KDO-LIPASYN-PWY
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
long-chain fatty acid activation	1.0	1.0	4.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
L-homoserine biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
L-aspartate biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
arsenate detoxification II (glutaredoxin)	1.0	0.5	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Detoxification.Arsenate-Detoxification.PWY-4621.	PWY-4621
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
4-aminobenzoate biosynthesis	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
PRPP biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-proline biosynthesis I	1.0	0.75	0.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
formaldehyde oxidation II (glutathione-dependent)	1.0	0.67	1.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
L-glutamate degradation II	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
L-leucine biosynthesis	1.0	0.83	1.17	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	4.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	3.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
cyanate degradation	1.0	0.67	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.CYANCAT-PWY./Detoxification.CYANCAT-PWY.	CYANCAT-PWY
allantoin degradation to ureidoglycolate I (urea producing)	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
chitin degradation II (Vibrio)	1.0	0.4	0.4	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
triacylglycerol degradation	1.0	0.33	0.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Fatty-Acid-and-Lipid-Degradation.LIPAS-PWY.	LIPAS-PWY
L-asparagine degradation I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
L-histidine biosynthesis	1.0	0.8	1.1	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
trehalose biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.TRESYN-PWY./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.TRESYN-PWY.	TRESYN-PWY
thiamine salvage IV (yeast)	1.0	0.71	0.71	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
fatty acid elongation -- saturated	1.0	0.8	1.2	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
pyrimidine nucleobases salvage I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
L-tryptophan biosynthesis	1.0	0.83	1.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
urea degradation I	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AMINE-DEG.Urea-Degradation.PWY-5703.	PWY-5703
L-homocysteine biosynthesis	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
benzoate degradation I (aerobic)	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Benzoate-Degradation.PWY-2503.	PWY-2503
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
biotin-carboxyl carrier protein assembly	1.0	0.75	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
thiamine formation from pyrithiamine and oxythiamine (yeast)	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
L-cysteine biosynthesis I	1.0	1.0	2.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	0.43	2.29	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
L-valine biosynthesis	1.0	0.75	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.VALINE-BIOSYNTHESIS.VALSYN-PWY.	VALSYN-PWY
heme b biosynthesis I (aerobic)	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEME-BIOSYNTHESIS-II.	HEME-BIOSYNTHESIS-II
NADH to cytochrome bo oxidase electron transfer I	0.333333333333	1.0	3.0	Acinetobacter schindleri	Acinetobacter schindleri H3	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1335./Energy-Metabolism.Electron-Transfer.PWY0-1335.	PWY0-1335
gluconeogenesis I	0.333333333333	0.77	0.77	Acinetobacter schindleri	Acinetobacter schindleri H3	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Gluconeogenesis.GLUCONEO-PWY.	GLUCONEO-PWY
