Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
N-end rule pathway I (prokaryotic)	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Macromolecule-Modification.Protein-Modification.PWY-7801./Metabolic-Clusters.PWY-7801.	PWY-7801
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
glycerol-3-phosphate to cytochrome bo oxidase electron transfer	1.0	1.0	3.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1561./Energy-Metabolism.Electron-Transfer.PWY0-1561.	PWY0-1561
L-methionine biosynthesis II (plants)	1.0	0.67	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.PWY-702.	PWY-702
L-glutamate biosynthesis III	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
nitrate reduction IX (dissimilatory)	1.0	1.0	2.25	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1581./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1581./Energy-Metabolism.Electron-Transfer.PWY0-1581.	PWY0-1581
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-5509.	PWY-5509
Entner-Doudoroff shunt	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
spermidine biosynthesis I	1.0	1.0	1.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.BSUBPOLYAMSYN-PWY.	BSUBPOLYAMSYN-PWY
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
glucose degradation (oxidative)	1.0	0.4	0.6	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.DHGLUCONATE-PYR-CAT-PWY./Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.DHGLUCONATE-PYR-CAT-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.DHGLUCONATE-PYR-CAT-PWY.	DHGLUCONATE-PYR-CAT-PWY
polyhydroxybutanoate biosynthesis	1.0	0.83	5.83	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Storage-Compounds-Biosynthesis.PWY1-3.	PWY1-3
indole-3-acetate biosynthesis IV (bacteria)	1.0	0.5	2.25	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5025.	PWY-5025
L-cysteine degradation II	1.0	0.33	0.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.CYSTEINE-DEG.LCYSDEG-PWY.	LCYSDEG-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	0.8	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
CMP-3-deoxy-D-manno-octulosonate biosynthesis	1.0	0.8	0.8	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	3.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	0.94	1.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7964.	PWY-7964
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7969.	PWY-7969
(5Z)-dodecenoate biosynthesis I	1.0	0.92	3.75	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.5Z-Dodec-5-enoate-Biosynthesis.PWY0-862.	PWY0-862
tetrapyrrole biosynthesis I (from glutamate)	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
molybdenum cofactor biosynthesis	1.0	0.88	1.06	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
folate transformations I	1.0	0.67	0.83	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
guanosine ribonucleotides de novo biosynthesis	1.0	1.0	1.25	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
adenosine nucleotides degradation III	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.PWY-6617.	PWY-6617
2,3-dihydroxybenzoate biosynthesis	1.0	0.33	0.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5901.	PWY-5901
L-tyrosine degradation I	1.0	0.8	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TYROSINE-DEG.TYRFUMCAT-PWY.	TYRFUMCAT-PWY
biotin-carboxyl carrier protein assembly	1.0	0.75	2.38	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
pyridoxal 5'-phosphate biosynthesis I	1.0	0.64	0.64	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	0.75	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glyphosate degradation II	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
acyl-CoA hydrolysis	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.PWY-5148.	PWY-5148
lipoprotein posttranslational modification	1.0	0.75	0.88	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Macromolecule-Modification.Protein-Modification.PWY-7884.	PWY-7884
glutathione biosynthesis	1.0	1.0	2.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
NADH to cytochrome bd oxidase electron transfer II	1.0	0.5	1.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
L-citrulline degradation	1.0	0.67	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.75	0.83	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
L-tryptophan degradation II (via pyruvate)	1.0	0.33	0.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.TRYPDEG-PWY.	TRYPDEG-PWY
L-aspartate degradation I	1.0	1.0	2.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
GDP-mannose biosynthesis	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
spermidine biosynthesis III	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.PWY-6834.	PWY-6834
Kdo transfer to lipid IVA I	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
chitin degradation II (Vibrio)	1.0	0.4	0.4	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
acetate and ATP formation from acetyl-CoA I	1.0	1.0	1.75	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
epoxysqualene biosynthesis	1.0	0.5	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.TRITERPENOID-SYN.PWY-5670./Biosynthesis.Lipid-Biosynthesis.PWY-5670.	PWY-5670
menaquinol-6 biosynthesis	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
glutathione-glutaredoxin redox reactions	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
partial TCA cycle (obligate autotrophs)	1.0	0.82	1.45	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.TCA-VARIANTS.PWY-5913.	PWY-5913
mixed acid fermentation	1.0	0.63	1.09	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
glycolate and glyoxylate degradation I	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.CARBOXYLATES-DEG.Glycolate-Degradation.GLYCOLATEMET-PWY.	GLYCOLATEMET-PWY
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	2.2	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
D-serine degradation	1.0	0.33	0.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
ethanolamine utilization	1.0	0.6	0.9	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.AMINE-DEG.PWY0-1477.	PWY0-1477
L-isoleucine biosynthesis I (from threonine)	1.0	0.71	1.57	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
preQ0 biosynthesis	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.75	5.92	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	1.0	0.23	0.38	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Cobyrinate-diamide-Biosynthesis.PWY-7376.	PWY-7376
L-arginine degradation I (arginase pathway)	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGASEDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.ARGASEDEG-PWY.	ARGASEDEG-PWY
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
L-alanine biosynthesis III	1.0	1.0	1.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
oxalate degradation II	1.0	0.33	4.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.CARBOXYLATES-DEG.Oxalate-Degradation.PWY-6695.	PWY-6695
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
4-hydroxyphenylpyruvate biosynthesis	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5886.	PWY-5886
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	5.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
glycerophosphodiester degradation	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
guanosine nucleotides degradation III	1.0	0.75	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
queuosine biosynthesis	1.0	0.75	0.75	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	5.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
catechol degradation to 2-hydroxypentadienoate I	1.0	0.5	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.P183-PWY.	P183-PWY
coenzyme A biosynthesis I (prokaryotic)	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
UTP and CTP dephosphorylation I	1.0	0.6	0.6	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
flavin biosynthesis I (bacteria and plants)	1.0	0.89	0.89	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
nitrate reduction X (dissimilatory, periplasmic)	1.0	1.0	1.83	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1584./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1584./Energy-Metabolism.Electron-Transfer.PWY0-1584.	PWY0-1584
CMP phosphorylation	1.0	1.0	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
creatinine degradation I	1.0	0.25	0.25	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
glycerol-3-phosphate to hydrogen peroxide electron transport	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Energy-Metabolism.Electron-Transfer.PWY0-1591.	PWY0-1591
ppGpp biosynthesis	1.0	0.83	1.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
2-hydroxypenta-2,4-dienoate degradation	1.0	1.0	2.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.CARBOXYLATES-DEG.PWY-5162.	PWY-5162
4-aminobenzoate biosynthesis	1.0	0.5	0.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	0.89	1.11	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
UMP biosynthesis II	1.0	1.0	1.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7790.	PWY-7790
citrate degradation	1.0	0.5	3.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.CARBOXYLATES-DEG.PWY-6038.	PWY-6038
tRNA processing	1.0	0.4	0.4	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
L-phenylalanine biosynthesis I	1.0	1.0	1.33	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
L-lysine biosynthesis I	1.0	1.0	1.28	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
glycine cleavage	1.0	1.0	3.5	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
(Kdo)2-lipid A biosynthesis I	1.0	0.5	1.0	Alicycliphilus	Alicycliphilus denitrificans BC, Alicycliphilus denitrificans K601	Biosynthesis.Lipid-Biosynthesis.KDO-LIPASYN-PWY.	KDO-LIPASYN-PWY
