Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
UTP and CTP de novo biosynthesis	1.0	0.33	0.67	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
L-glutamate degradation II	1.0	0.75	0.75	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
pyridoxal 5'-phosphate salvage I	1.0	0.6	0.6	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PLPSAL-PWY.	PLPSAL-PWY
thiamine diphosphate biosynthesis III (Staphylococcus)	1.0	0.67	0.67	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
UMP biosynthesis III	1.0	0.83	1.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7791.	PWY-7791
folate polyglutamylation	1.0	1.0	1.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
pyrimidine ribonucleosides salvage I	1.0	0.67	0.67	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7193.	PWY-7193
purine deoxyribonucleosides degradation I	1.0	0.88	1.25	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
purine ribonucleosides degradation	1.0	0.83	1.17	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.NUCLEO-DEG.Purine-Degradation.PWY0-1296.	PWY0-1296
acetate and ATP formation from acetyl-CoA I	1.0	1.0	1.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
uracil degradation I (reductive)	1.0	0.33	0.67	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.Uracil-Degradation.PWY-3982./Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-3982.	PWY-3982
bis(guanylyl molybdenum cofactor) biosynthesis	1.0	0.5	0.75	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
fructose degradation	1.0	1.0	2.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
pyrimidine deoxyribonucleotides de novo biosynthesis III	1.0	0.56	0.78	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Metabolic-Clusters.PWY-6545./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-6545./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-6545.	PWY-6545
fatty acid elongation -- saturated	1.0	0.2	0.2	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	1.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	1.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
CDP-diacylglycerol biosynthesis III	1.0	0.7	0.7	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5981.	PWY-5981
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.7	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
flavin biosynthesis I (bacteria and plants)	1.0	0.89	0.94	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
glycogen degradation II	1.0	0.58	0.75	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
L-alanine biosynthesis III	1.0	1.0	3.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
thymine degradation	1.0	0.33	0.67	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.PWY-6430.	PWY-6430
D-fructuronate degradation	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
L-homocysteine biosynthesis	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
UDP-&alpha;-D-galactose biosynthesis	1.0	1.0	1.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
adenosine ribonucleotides de novo biosynthesis	1.0	0.33	0.33	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
L-asparagine biosynthesis II	1.0	1.0	1.0	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
5-oxo-L-proline metabolism	1.0	0.17	0.17	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
biotin-carboxyl carrier protein assembly	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
L-cysteine biosynthesis I	1.0	1.0	1.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
guanosine ribonucleotides de novo biosynthesis	1.0	0.5	0.5	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
pyrimidine deoxyribonucleosides salvage	1.0	0.6	0.6	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
2,3-dihydroxybenzoate biosynthesis	1.0	0.33	0.33	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5901.	PWY-5901
xanthine and xanthosine salvage	1.0	1.0	1.25	Anaerococcus	Anaerococcus prevotii DSM 20548, Anaerococcus mediterraneensis Marseille-P2765	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
