Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-glutamate degradation I	0.434782608696	1.0	1.0	Arcobacter	Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTAMATE-DEG1-PWY.	GLUTAMATE-DEG1-PWY
L-glutamate degradation X	0.434782608696	1.0	1.0	Arcobacter	Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY-5766.	PWY-5766
adenine and adenosine salvage III	0.347826086957	0.75	1.25	Arcobacter	Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter bivalviorum LMG 26154, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6609.	PWY-6609
N10-formyl-tetrahydrofolate biosynthesis	0.391304347826	0.78	0.89	Arcobacter	Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter bivalviorum LMG 26154, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.1CMET2-PWY.	1CMET2-PWY
pyrimidine deoxyribonucleotides de novo biosynthesis I	0.347826086957	0.89	1.11	Arcobacter	Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter bivalviorum LMG 26154, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
D-galactarate degradation II	0.0434782608696	0.33	0.33	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.PWY-6497./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.PWY-6497.	PWY-6497
D-glucarate degradation I	0.0434782608696	0.5	0.75	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY.	GLUCARDEG-PWY
hyaluronan degradation	0.0434782608696	0.5	0.5	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-7645./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-7645.	PWY-7645
incomplete reductive TCA cycle	0.0434782608696	1.0	2.57	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.C1-COMPOUNDS.CO2-Fixation.Autotrophic-CO2-Fixation.Reductive-TCA-Cycles.P42-PWY.	P42-PWY
L-cysteine biosynthesis III (from L-homocysteine)	0.0434782608696	0.25	0.25	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HOMOCYSTEINE-DEG.HOMOCYSDEGR-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.HOMOCYSDEGR-PWY.	HOMOCYSDEGR-PWY
(1,4)-&beta;-D-xylan degradation	0.0434782608696	0.5	0.5	Arcobacter	Arcobacter nitrofigilis DSM 7299	Glycan-Glycan-Degradation.PWY-6717./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6717./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Xylan-Degradation.PWY-6717./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6717./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Xylan-Degradation.PWY-6717.	PWY-6717
muropeptide degradation	0.0434782608696	0.25	0.25	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.Polymer-Degradation.PWY0-1546.	PWY0-1546
palmitoleate biosynthesis II (plants and bacteria)	0.0434782608696	0.5	0.5	Arcobacter	Arcobacter nitrofigilis DSM 7299	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-5366.	PWY-5366
L-cysteine degradation II	0.0434782608696	0.33	0.33	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.CYSTEINE-DEG.LCYSDEG-PWY.	LCYSDEG-PWY
UMP biosynthesis II	0.0434782608696	1.0	1.17	Arcobacter	Arcobacter nitrofigilis DSM 7299	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7790.	PWY-7790
histamine biosynthesis	0.0434782608696	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299	Biosynthesis.Polyamine-Biosynthesis.PWY-6173.	PWY-6173
ethylene glycol degradation	0.0434782608696	0.5	0.5	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.Alcohol-Degradation.PWY0-1280.	PWY0-1280
mannosylglycerate biosynthesis I	0.0434782608696	0.5	0.5	Arcobacter	Arcobacter nitrofigilis DSM 7299	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Mannosylglycerate-Biosynthesis.PWY-5656.	PWY-5656
pyrroloquinoline quinone biosynthesis	0.0434782608696	0.14	0.14	Arcobacter	Arcobacter nitrofigilis DSM 7299	Biosynthesis.Cofactor-Biosynthesis.PWY-6420.	PWY-6420
D-glucarate degradation II	0.0434782608696	0.33	0.33	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.PWY-6499./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.PWY-6499.	PWY-6499
D-galactarate degradation I	0.0434782608696	0.5	0.75	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY.	GALACTARDEG-PWY
glutathione-peroxide redox reactions	0.0434782608696	0.33	0.67	Arcobacter	Arcobacter nitrofigilis DSM 7299	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4081.	PWY-4081
pentose phosphate pathway (oxidative branch) I	0.0434782608696	0.67	0.67	Arcobacter	Arcobacter nitrofigilis DSM 7299	Energy-Metabolism.Pentose-Phosphate-Cycle.OXIDATIVEPENT-PWY.	OXIDATIVEPENT-PWY
cyanate degradation	0.0434782608696	0.67	1.33	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.CYANCAT-PWY./Detoxification.CYANCAT-PWY.	CYANCAT-PWY
autoinducer AI-2 degradation	0.0434782608696	0.33	0.33	Arcobacter	Arcobacter nitrofigilis DSM 7299	Degradation.SECONDARY-METABOLITE-DEGRADATION.PWY0-1569.	PWY0-1569
L-alanine degradation IV	0.0869565217391	1.0	1.5	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter anaerophilus DSM 24636	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
pyruvate fermentation to (S)-lactate	0.0869565217391	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter anaerophilus DSM 24636	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Lactate-Fermentation.PWY-5481./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.Pyruvate-Lactate-Fermentation.PWY-5481.	PWY-5481
folate transformations I	0.0869565217391	0.58	0.63	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter anaerophilus DSM 24636	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
allantoin degradation to ureidoglycolate I (urea producing)	0.0869565217391	0.75	0.75	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter anaerophilus DSM 24636	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
tetrathionate reduction I (to thiosulfate)	0.130434782609	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Tetrathionate-Reduction.PWY-5358./Energy-Metabolism.Electron-Transfer.PWY-5358.	PWY-5358
adenosine nucleotides degradation II	0.0869565217391	0.6	0.8	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter bivalviorum LMG 26154	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.SALVADEHYPOX-PWY.	SALVADEHYPOX-PWY
indole-3-acetate biosynthesis V (bacteria and fungi)	0.0869565217391	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter butzleri ED-1	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5026.	PWY-5026
glycine biosynthesis IV	0.0869565217391	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-THR-PWY.	GLYSYN-THR-PWY
sulfur reduction II (via polysulfide)	0.260869565217	0.5	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfur-reduction.PWY-5364.	PWY-5364
acyl-[acyl-carrier protein] thioesterase pathway	0.260869565217	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Biosynthesis.Lipid-Biosynthesis.PWY-5142.	PWY-5142
Entner-Doudoroff shunt	0.130434782609	1.0	1.0	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
glycerol degradation I	0.130434782609	0.5	0.5	Arcobacter	Arcobacter nitrofigilis DSM 7299, Arcobacter skirrowii CCUG 10374, Arcobacter skirrowii A2S6	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
UDP-N-acetyl-&alpha;-D-mannosaminouronate biosynthesis	0.173913043478	1.0	1.0	Arcobacter	Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter canalis LMG 29148	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7335.	PWY-7335
formate to nitrite electron transfer	0.217391304348	0.67	1.33	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter butzleri NCTC 12481, Arcobacter butzleri ED-1	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1585./Energy-Metabolism.Electron-Transfer.PWY0-1585.	PWY0-1585
L-glutamine degradation II	0.434782608696	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter canalis LMG 29148	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINEFUM-PWY.	GLUTAMINEFUM-PWY
L-glutamate biosynthesis I	0.434782608696	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter canalis LMG 29148	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYN-PWY.	GLUTSYN-PWY
long-chain fatty acid activation	0.347826086957	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter ellisii LMG 26155	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
UTP and CTP dephosphorylation I	0.391304347826	0.6	0.6	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter nitrofigilis DSM 7299, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter butzleri ED-1	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
urea degradation II	0.391304347826	1.0	3.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636	Degradation.AMINE-DEG.Urea-Degradation.PWY-5704.	PWY-5704
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	0.565217391304	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter cryaerophilus D2610, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
fatty acid &beta;-oxidation I	0.260869565217	0.29	0.43	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter ellisii LMG 26155	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
biotin biosynthesis from 8-amino-7-oxononanoate I	0.652173913043	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter trophiarum LMG 25534, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter skirrowii CCUG 10374, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.BIOTIN-SYN.PWY0-1507.	PWY0-1507
coenzyme A biosynthesis I (prokaryotic)	0.695652173913	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter trophiarum LMG 25534, Arcobacter cryaerophilus D2610, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter skirrowii CCUG 10374, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
pyruvate decarboxylation to acetyl CoA	0.652173913043	1.0	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter trophiarum LMG 25534, Arcobacter cryaerophilus D2610, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter skirrowii CCUG 10374, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
UMP biosynthesis I	0.521739130435	1.0	1.17	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter trophiarum LMG 25534, Arcobacter cryaerophilus D2610, Arcobacter mytili LMG 24559, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
L-citrulline degradation	0.521739130435	0.67	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter trophiarum LMG 25534, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
tRNA processing	0.521739130435	0.2	0.2	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri 7h1h, Arcobacter trophiarum LMG 25534, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter bivalviorum LMG 26154, Arcobacter skirrowii A2S6, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter anaerophilus DSM 24636, Arcobacter cibarius H743, Arcobacter canalis LMG 29148	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
nitrate reduction IV (dissimilatory)	0.521739130435	0.5	1.0	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter halophilus CCUG 53805, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-5674./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY-5674.	PWY-5674
L-lysine biosynthesis I	0.695652173913	1.0	1.11	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
L-arginine degradation II (AST pathway)	0.695652173913	0.2	0.3	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter bivalviorum LMG 26154, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.AST-PWY.	AST-PWY
5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.652173913043	0.33	0.33	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7968.	PWY-7968
5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.652173913043	0.33	0.33	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7966.	PWY-7966
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	0.652173913043	0.33	0.33	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-5509.	PWY-5509
adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.652173913043	0.33	0.33	Arcobacter	Arcobacter suis CECT 7833, Arcobacter butzleri JV22, Arcobacter butzleri 7h1h, Arcobacter butzleri RM4018, Arcobacter mytili LMG 24559, Arcobacter nitrofigilis DSM 7299, Arcobacter molluscorum LMG 25693, Arcobacter butzleri NCTC 12481, Arcobacter ellisii LMG 26155, Arcobacter pacificus LMG 26638, Arcobacter halophilus CCUG 53805, Arcobacter anaerophilus DSM 24636, Arcobacter marinus JCM 15502, Arcobacter butzleri ED-1, Arcobacter canalis LMG 29148	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7964.	PWY-7964
