Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
L-alanine degradation IV	1.0	1.0	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
ubiquinol-8 biosynthesis (prokaryotic)	1.0	0.75	0.88	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
ppGpp biosynthesis	1.0	0.83	1.17	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
NAD phosphorylation and dephosphorylation	1.0	1.0	2.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.56	1.89	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
L-glutamate biosynthesis I	1.0	1.0	3.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYN-PWY.	GLUTSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
folate transformations I	1.0	0.67	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
anhydromuropeptides recycling I	1.0	1.0	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
L-threonine biosynthesis	1.0	1.0	1.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
L-cysteine biosynthesis I	1.0	1.0	2.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	1.0	4.0	Alteromonas	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
