Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
CDP-diacylglycerol biosynthesis II	0.934426229508	0.75	1.0	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
stearate biosynthesis II (bacteria and plants)	0.950819672131	0.2	0.6	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
D-mannose degradation	0.967213114754	1.0	2.0	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
ppGpp biosynthesis	0.967213114754	0.5	0.67	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
L-arginine biosynthesis II (acetyl cycle)	0.967213114754	1.0	1.22	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
thymine degradation	0.967213114754	0.33	0.33	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.PWY-6430.	PWY-6430
thiamine diphosphate biosynthesis I (E. coli)	0.967213114754	0.5	1.0	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
thiamine diphosphate biosynthesis III (Staphylococcus)	0.868852459016	0.67	1.0	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
S-adenosyl-L-methionine cycle II	0.885245901639	0.75	0.75	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium sp. H13-3, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium sp. RAC06, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium tumefaciens P4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.S-adenosyl-L-methionine-cycle.PWY-5041.	PWY-5041
L-lysine biosynthesis VI	0.311475409836	1.0	1.14	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium tumefaciens CFBP6624, Agrobacterium tumefaciens CFBP5499, Agrobacterium tumefaciens 15955, Agrobacterium tumefaciens 1D1108, Agrobacterium tumefaciens CFBP7129, Agrobacterium tumefaciens CFBP6626, Agrobacterium tumefaciens 1D1460, Agrobacterium larrymoorei CFBP5473, Agrobacterium tumefaciens 12D1, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens CFBP6623, Agrobacterium fabrum 1D132, Agrobacterium sp. T29, Agrobacterium fabrum 12D13, Agrobacterium tumefaciens CFBP5877, Agrobacterium tumefaciens CFBP6625, Agrobacterium tumefaciens A6, Agrobacterium tumefaciens 1D1609	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
nopaline degradation	0.131147540984	1.0	2.5	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium vitis S4, Agrobacterium radiobacter K84, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium arsenijevicii KFB 330	Degradation.SECONDARY-METABOLITE-DEGRADATION.N-CONTAINING-SECONDARY-CMPD-DEG.NOPALINEDEG-PWY.	NOPALINEDEG-PWY
4-aminobutanoate degradation I	0.44262295082	0.5	1.0	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium vitis S4, Agrobacterium radiobacter K84, Agrobacterium rhizogenes K599, Agrobacterium sp. RAC06, Agrobacterium tumefaciens 186, Agrobacterium tumefaciens Ach5, Agrobacterium sp. T29, Agrobacterium tumefaciens S33, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
TCA cycle IV (2-oxoglutarate decarboxylase)	0.672131147541	0.82	1.27	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium vitis S4, Agrobacterium radiobacter K84, Agrobacterium rhizogenes K599, Agrobacterium tumefaciens Ach5, Agrobacterium tumefaciens S33, Agrobacterium tumefaciens 5A v2, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium genomosp. 1 S56, Agrobacterium genomosp. 1 TT111, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium tumefaciens LBA4213 (Ach5), Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium tumefaciens GW4, Agrobacterium tumefaciens WRT31, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium sp. 10MFCol1.1, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium sp. 33MFTa1.1, Agrobacterium genomosp. 1 CFBP 5771, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium arsenijevicii KFB 330, Agrobacterium sp. R89-1, Agrobacterium genomosp. 4 CFBP 5621, Agrobacterium radiobacter DSM 30147, Agrobacterium tumefaciens P4	Energy-Metabolism.TCA-VARIANTS.P105-PWY.	P105-PWY
copper transport II	0.426229508197	1.0	1.0	Agrobacterium	Agrobacterium fabrum str. C58, Agrobacterium vitis S4, Agrobacterium radiobacter K84, Agrobacterium rhizogenes K599, Rhizobium rhizogenes NBRC 13257, Agrobacterium genomosp. 7 Zutra 3-1, Agrobacterium sp. 224MFTsu3.1, Agrobacterium genomosp. 7 NCPPB 1641, Agrobacterium genomosp. 4 B6, Agrobacterium genomosp. 3 CFBP 6623, Agrobacterium genomosp. 9 Hayward0363, Agrobacterium albertimagni AOL15, Agrobacterium genomosp. 8 J-07, Agrobacterium sp. LC34, Agrobacterium genomosp. 2 CFBP 5494, Agrobacterium sp. UNC420CL41Cvi, Agrobacterium sp. SUL3, Agrobacterium tumefaciens Cherry 2E-2-2, Agrobacterium genomosp. 7 RV3, Agrobacterium genomosp. 4 Kerr 14, Agrobacterium genomosp. 13 CFBP 6927, Agrobacterium genomosp. 5 CFBP 6626, Agrobacterium tumefaciens CCNWGS0286, Agrobacterium tumefaciens F2, Agrobacterium genomosp. 6 NCPPB 925, Agrobacterium genomosp. 4 CFBP 5621	Transport-PWY-6137	Transport-PWY-6137
