Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7969.	PWY-7969
molybdenum cofactor biosynthesis	1.0	0.5	0.88	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
folate transformations I	1.0	0.58	0.58	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
testosterone and androsterone degradation to androstendione	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6943.	PWY-6943
xanthine and xanthosine salvage	1.0	1.0	1.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
D-gluconate degradation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.29	0.29	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	1.0	1.25	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
adenosine deoxyribonucleotides de novo biosynthesis II	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220.	PWY-7220
purine deoxyribonucleosides degradation I	1.0	1.0	1.75	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.25	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
formate assimilation into 5,10-methylenetetrahydrofolate	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.C1-COMPOUNDS.PWY-1722.	PWY-1722
L-citrulline degradation	1.0	0.67	2.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.83	1.08	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
putrescine biosynthesis I	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
pyrimidine ribonucleosides degradation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
parathion degradation	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PARATHION-DEGRADATION-PWY.	PARATHION-DEGRADATION-PWY
L-alanine degradation IV	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
menaquinol-6 biosynthesis	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
pyrimidine deoxyribonucleosides degradation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
L-lysine biosynthesis II	1.0	0.89	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2941.	PWY-2941
L-aspartate degradation I	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
guanine and guanosine salvage	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
thiosulfate disproportionation IV (rhodanese)	1.0	1.0	7.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
preQ0 biosynthesis	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.5	2.83	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
L-isoleucine biosynthesis I (from threonine)	1.0	0.57	0.71	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.67	0.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
folate polyglutamylation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
glycerophosphodiester degradation	1.0	0.5	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
guanosine nucleotides degradation III	1.0	0.5	1.25	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	3.25	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
guanosine deoxyribonucleotides de novo biosynthesis II	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222.	PWY-7222
UTP and CTP dephosphorylation I	1.0	0.6	1.4	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-threonine biosynthesis	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
tetrahydrofolate biosynthesis	1.0	0.67	0.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-alanine biosynthesis I	1.0	0.67	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.5	0.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
4-aminobenzoate biosynthesis	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	1.0	1.56	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
acyl-[acyl-carrier protein] thioesterase pathway	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Lipid-Biosynthesis.PWY-5142.	PWY-5142
melibiose degradation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
thiamine salvage III	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
paraoxon degradation	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-5490.	PWY-5490
L-lysine biosynthesis VI	1.0	1.0	1.29	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
adenine salvage	1.0	1.0	1.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6610.	PWY-6610
L-rhamnose degradation I	1.0	0.6	0.6	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.L-rhamnose-Degradation.RHAMCAT-PWY.	RHAMCAT-PWY
lipoate biosynthesis and incorporation II	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-1275.	PWY0-1275
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
UMP biosynthesis III	1.0	1.0	1.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7791.	PWY-7791
long-chain fatty acid activation	1.0	1.0	6.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
glycerol degradation I	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
L-aspartate biosynthesis	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
L-ornithine biosynthesis II	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.ARGININE-SYN4-PWY.	ARGININE-SYN4-PWY
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	0.75	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
L-citrulline biosynthesis	1.0	0.88	2.25	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Citrulline-Biosynthesis.CITRULBIO-PWY.	CITRULBIO-PWY
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
L-proline biosynthesis III	1.0	0.8	0.8	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PWY-3341.	PWY-3341
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	2.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
glycerol degradation V	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Alcohol-Degradation.GLYCEROL-DEG.GLYCEROLMETAB-PWY.	GLYCEROLMETAB-PWY
formaldehyde oxidation II (glutathione-dependent)	1.0	0.33	0.33	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
L-proline biosynthesis I	1.0	0.75	0.75	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
D-galactose degradation V (Leloir pathway)	1.0	1.0	1.2	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY66-422.	PWY66-422
glycine biosynthesis I	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	0.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
PRPP biosynthesis	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-histidine biosynthesis	1.0	1.0	1.3	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
L-leucine biosynthesis	1.0	0.83	1.17	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
thiamine diphosphate biosynthesis III (Staphylococcus)	1.0	0.67	0.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
L-isoleucine degradation I	1.0	0.5	0.83	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
lipoate salvage II	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6984.	PWY-6984
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	4.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
D-galactose degradation I (Leloir pathway)	1.0	1.0	1.2	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
L-asparagine degradation I	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
adenine and adenosine salvage III	1.0	1.0	1.75	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6609.	PWY-6609
2-carboxy-1,4-naphthoquinol biosynthesis	1.0	0.86	1.29	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.DHNA-Biosynthesis.PWY-5837.	PWY-5837
L-asparagine biosynthesis I	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
thiamine salvage IV (yeast)	1.0	0.86	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
arsenite oxidation I (respiratory)	1.0	0.5	1.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
D-xylose degradation I	1.0	1.0	1.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Xylose-Degradation.XYLCAT-PWY.	XYLCAT-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	0.5	0.5	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
anhydromuropeptides recycling I	1.0	0.75	0.83	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
glycocholate metabolism (bacteria)	1.0	0.29	0.29	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Bile-Acids-Degradation.PWY-6518./Degradation.CARBOXYLATES-DEG.Bile-Acids-Degradation.PWY-6518.	PWY-6518
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.6	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
L-glutamate degradation X	1.0	1.0	1.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY-5766.	PWY-5766
L-tryptophan biosynthesis	1.0	0.83	1.17	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
glycogen degradation II	1.0	0.67	0.67	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
L-alanine biosynthesis III	1.0	1.0	4.0	Bacillus thermoamylovorans	Bacillus thermoamylovorans SSBM	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
