Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
adenosine nucleotides degradation II	0.738636363636	0.6	1.6	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Marinobacter similis A3d10, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Marinobacter sp. CS412, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.SALVADEHYPOX-PWY.	SALVADEHYPOX-PWY
succinate to cytochrome bo oxidase electron transfer	0.727272727273	1.0	3.0	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas australica H 17, Marinobacter sp. THAF39, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Marinobacter sp. JH2, Marinobacter sp. CS412, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Marinobacter sp. BSs20148, Catenovulum sp. CCB-QB4, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. THAF197a, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Hydrocarboniclastica marina soil36-7, Alteromonas macleodii D7, Salinimonas sediminis N102, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas lipolytica JW12, Alteromonas sp W12, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Marinobacter santoriniensis NKSG1, Alteromonas pelagimontana 5.12, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp P0213	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
L-serine degradation	0.852272727273	1.0	1.0	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Marinobacter similis A3d10, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Marinobacter sp. CS412, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Alteromonas sp. RW2A1, Marinobacter sp. BSs20148, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Hydrocarboniclastica marina soil36-7, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Marinobacter sp. Arc7-DN-1, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.SERINE-DEG.SERDEG-PWY.	SERDEG-PWY
thiamine diphosphate biosynthesis II (Bacillus)	0.931818181818	1.0	1.0	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Marinobacter sp. THAF39, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Marinobacter similis A3d10, Alteromonas macleodii HOT1A3, Marinobacter sp. JH2, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Marinobacter sp. CS412, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Alteromonas sp. RW2A1, Marinobacter sp. BSs20148, Catenovulum sp. CCB-QB4, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. THAF197a, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Hydrocarboniclastica marina soil36-7, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Marinobacter sp. Arc7-DN-1, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-asparagine biosynthesis II	0.897727272727	1.0	1.0	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Alteromonas mediterranea AR43, Alteromonas australica H 17, Marinobacter sp. THAF39, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Marinobacter sp. JH2, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Alteromonas sp. RW2A1, Marinobacter sp. BSs20148, Catenovulum sp. CCB-QB4, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. THAF197a, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Hydrocarboniclastica marina soil36-7, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Marinobacter sp. Arc7-DN-1, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Marinobacter adhaerens HP15, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas macleodii Ionian Sea U4, Marinobacter santoriniensis NKSG1, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
L-tryptophan degradation I (via anthranilate)	0.636363636364	0.67	0.67	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.TRPCAT-PWY.	TRPCAT-PWY
L-histidine degradation I	0.602272727273	1.0	1.0	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Paraglaciecola psychrophila 170, Alteromonas sp. BL110, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Marinobacter sp. JH2, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Marinobacter salarius SMR5, Marinobacter sp. BSs20148, Marinobacter psychrophilus 20041, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Marinobacter sp. NP-4(2019), Alteromonas macleodii Te101, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
N-acetylglucosamine degradation I	0.579545454545	0.5	0.5	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea 615, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Alteromonas sp. RW2A1, Catenovulum sp. CCB-QB4, Alteromonas sp. Mac1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Paraglaciecola sp.  S66, Alteromonas lipolytica JW12, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY./Degradation.AMINE-DEG.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY.	GLUAMCAT-PWY
mevalonate degradation	0.568181818182	1.0	1.5	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Marinobacter hydrocarbonoclasticus ATCC 49840, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Alteromonas mediterranea CP48, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.CARBOXYLATES-DEG.PWY-5074.	PWY-5074
Kdo transfer to lipid IVA I	0.840909090909	0.5	0.5	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Marinobacter hydrocarbonoclasticus ATCC 49840, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Glaciecola sp. THG-3.7, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Alteromonas sp. RW2A1, Marinobacter sp. BSs20148, Catenovulum sp. CCB-QB4, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Marinobacter sp. Arc7-DN-1, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Saliniradius amylolyticus HMF8227, Marinobacter adhaerens HP15, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Marinobacter santoriniensis NKSG1, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
menaquinol-8 biosynthesis	0.886363636364	1.0	1.0	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Marinobacter hydrocarbonoclasticus ATCC 49840, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas australica H 17, Marinobacter sp. THAF39, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Marinobacter similis A3d10, Alteromonas macleodii HOT1A3, Marinobacter sp. JH2, Glaciecola sp. THG-3.7, Marinobacter sp. CS412, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Marinobacter sp. BSs20148, Catenovulum sp. CCB-QB4, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. THAF197a, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Lacimicrobium alkaliphilum YelD216, Hydrocarboniclastica marina soil36-7, Alteromonas macleodii D7, Salinimonas sediminis N102, Marinobacter sp. Arc7-DN-1, Marinobacter sp. NP-4(2019), Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Marinobacter adhaerens HP15, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Marinobacter santoriniensis NKSG1, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.MENAQUINONESYN-PWY.	MENAQUINONESYN-PWY
L-phenylalanine biosynthesis I	0.863636363636	1.0	1.33	Alteromonadaceae	Alteromonas mediterranea UM7, Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE1, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Marinobacter hydrocarbonoclasticus ATCC 49840, Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas mediterranea UM4b, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Marinobacter salarius HL2708#2, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea PT11, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Agarivorans gilvus WH0801, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Alteromonas sp. RW2A1, Catenovulum sp. CCB-QB4, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Saliniradius amylolyticus HMF8227, Salinimonas sp. KX18D6, Alteromonas australica DE170, Marinobacter adhaerens HP15, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Marinobacter santoriniensis NKSG1, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
