Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-valine degradation II	0.333333333333	0.67	0.67	Acidithiobacillus	Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus ferrooxidans ATCC 53993	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.PWY-5057.	PWY-5057
D-galactarate degradation I	0.333333333333	0.25	0.25	Acidithiobacillus	Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus ferrooxidans ATCC 53993	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY.	GALACTARDEG-PWY
hydrogen production V	0.333333333333	0.5	0.5	Acidithiobacillus	Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus ferrooxidans ATCC 53993	Energy-Metabolism.Hydrogen-Production.PWY-6772.	PWY-6772
L-tryptophan degradation VI (via tryptamine)	0.333333333333	0.33	0.33	Acidithiobacillus	Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus ferrooxidans ATCC 53993	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.PWY-3181./Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.N-CONTAINING-SECONDARY-CMPD-SYN.ALKALOIDS-SYN.PWY-3181./Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.N-CONTAINING-SECONDARY-CMPD-SYN.PWY-3181.	PWY-3181
TCA cycle I (prokaryotic)	0.333333333333	0.7	0.8	Acidithiobacillus	Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus thiooxidans ATCC 19377	Energy-Metabolism.TCA-VARIANTS.TCA.	TCA
L-methionine biosynthesis I	0.333333333333	0.4	0.4	Acidithiobacillus	Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.HOMOSER-METSYN-PWY.	HOMOSER-METSYN-PWY
pyrimidine ribonucleosides salvage II	0.111111111111	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY-6556./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-6556.	PWY-6556
sucrose biosynthesis I (from photosynthesis)	0.111111111111	0.9	1.7	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Super-SUCSYN-PWY./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sucrose-Biosynthesis.SUCSYN-PWY.	SUCSYN-PWY
trehalose biosynthesis VII	0.111111111111	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.PWY-5985./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.PWY-5985.	PWY-5985
CMP-KDO biosynthesis II (from D-arabinose 5-phosphate)	0.111111111111	1.0	1.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.CMP-KDO-Biosynthesis.PWY-5111./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.PWY-5111.	PWY-5111
alkylnitronates degradation	0.111111111111	1.0	1.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Degradation.Other-Degradation.PWY-723.	PWY-723
trehalose biosynthesis VI	0.111111111111	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.PWY-5983./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.PWY-5983.	PWY-5983
ethanol degradation IV	0.111111111111	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Degradation.Alcohol-Degradation.Ethanol-Degradation.PWY66-162.	PWY66-162
allantoin degradation to ureidoglycolate I (urea producing)	0.111111111111	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
allantoin degradation to ureidoglycolate II (ammonia producing)	0.111111111111	0.33	0.33	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5698.	PWY-5698
trehalose biosynthesis IV	0.111111111111	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.PWY-2622./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.PWY-2622.	PWY-2622
indole-3-acetate biosynthesis V (bacteria and fungi)	0.222222222222	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus ATCC 51756	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5026.	PWY-5026
sulfur disproportionation II (aerobic)	0.222222222222	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus ATCC 51756	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfur-Disproportionation.PWY-5302./Energy-Metabolism.OTHER-ENERGY.PWY-5302.	PWY-5302
creatinine degradation I	0.222222222222	0.25	0.38	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus ATCC 51756	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
3-methylthiopropanoate biosynthesis	0.444444444444	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.S-CONTAINING-SECONDARY-CMPD-SYN.PWY-5389.	PWY-5389
L-methionine degradation II	0.222222222222	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.PWY-701.	PWY-701
formaldehyde assimilation I (serine pathway)	0.222222222222	0.38	0.65	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1	Degradation.C1-COMPOUNDS.Formaldehyde-Assimilation.PWY-1622.	PWY-1622
nitrate reduction IV (dissimilatory)	0.444444444444	0.5	1.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus caldus MTH-04	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-5674./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY-5674.	PWY-5674
L-glutamate degradation IX (via 4-aminobutanoate)	0.666666666667	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus caldus MTH-04, Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY0-1305./Detoxification.Acid-Resistance.PWY0-1305.	PWY0-1305
indole-3-acetate biosynthesis III (bacteria)	0.444444444444	0.5	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-3161.	PWY-3161
ammonia assimilation cycle II	0.444444444444	1.0	2.25	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6964.	PWY-6964
L-glutamate biosynthesis V	0.444444444444	1.0	2.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.PWY-4341.	PWY-4341
superpathway of acrylonitrile degradation	0.444444444444	0.33	0.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993	Degradation.Other-Degradation.Acrylonitrile-Degradation.P344-PWY./Super-P344-PWY.	/Super-P344-PWY
long-chain fatty acid activation	0.888888888889	1.0	1.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
inosine-5'-phosphate biosynthesis II	0.888888888889	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6124.	PWY-6124
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	0.555555555556	0.67	0.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.PWY-6755./Degradation.NUCLEO-DEG.PWY-6755.	PWY-6755
fatty acid &beta;-oxidation I	0.555555555556	0.14	0.29	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
protocatechuate degradation II (ortho-cleavage pathway)	0.666666666667	0.25	0.25	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
cellulose biosynthesis	0.444444444444	1.0	3.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus thiooxidans ATCC 19377	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001./Biosynthesis.Cell-Structure-Biosynthesis.PLANT-CELL-STRUCTURE.SECONDARY-CELL-WALL.PWY-1001./Biosynthesis.Cell-Structure-Biosynthesis.PLANT-CELL-STRUCTURE.PRIMARY-CELL-WALL.PWY-1001./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001.	PWY-1001
menaquinol-6 biosynthesis	0.555555555556	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
D-mannose degradation	0.888888888889	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
menaquinol-8 biosynthesis	0.888888888889	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.MENAQUINONESYN-PWY.	MENAQUINONESYN-PWY
superoxide radicals degradation	0.888888888889	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
NADH to cytochrome bo oxidase electron transfer I	0.777777777778	1.0	10.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus thiooxidans ATCC 19377	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1335./Energy-Metabolism.Electron-Transfer.PWY0-1335.	PWY0-1335
epoxysqualene biosynthesis	0.555555555556	0.67	0.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.TRITERPENOID-SYN.PWY-5670./Biosynthesis.Lipid-Biosynthesis.PWY-5670.	PWY-5670
S-methyl-5'-thioadenosine degradation II	0.555555555556	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6756.	PWY-6756
CDP-diacylglycerol biosynthesis II	0.777777777778	0.75	1.25	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus ferridurans JCM 18981	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
putrescine biosynthesis II	0.888888888889	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-43.	PWY-43
partial TCA cycle (obligate autotrophs)	0.888888888889	0.82	0.95	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Energy-Metabolism.TCA-VARIANTS.PWY-5913.	PWY-5913
ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.888888888889	0.5	0.6	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.ADP-Sugar-Biosynthesis.PWY0-1241.	PWY0-1241
L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway)	0.888888888889	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGDEG-III-PWY.	ARGDEG-III-PWY
guanine and guanosine salvage II	0.888888888889	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
guanine and guanosine salvage	0.888888888889	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
glycogen biosynthesis I (from ADP-D-Glucose)	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY.	GLYCOGENSYNTH-PWY
queuosine biosynthesis	1.0	0.75	0.75	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
tetrahydrofolate biosynthesis	1.0	0.67	0.67	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
tRNA processing	1.0	0.8	1.1	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
trans, trans-farnesyl diphosphate biosynthesis	1.0	0.33	0.33	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1.0	0.4	0.4	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.6-HM-Dihydropterin-PP-Biosynthesis.PWY-6147.	PWY-6147
palmitate biosynthesis II (bacteria and plants)	1.0	0.28	0.45	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
phosphopantothenate biosynthesis I	1.0	0.5	0.5	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
lipid IVA biosynthesis	1.0	1.0	1.17	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
phenylmercury acetate degradation	1.0	0.5	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Detoxification.Mercury-Detoxification.P641-PWY.	P641-PWY
heme b biosynthesis II (anaerobic)	1.0	0.75	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
PRPP biosynthesis	1.0	1.0	1.0	Acidithiobacillus	Acidithiobacillus ferrivorans SS3, Acidithiobacillus caldus SM-1, Acidithiobacillus ferrooxidans ATCC 23270, Acidithiobacillus caldus ATCC 51756, Acidithiobacillus ferrooxidans ATCC 53993, Acidithiobacillus caldus MTH-04, Acidithiobacillus sp. 'AMD consortium', Acidithiobacillus ferridurans JCM 18981, Acidithiobacillus thiooxidans ATCC 19377	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
