Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
Entner-Doudoroff shunt	1.0	0.5	0.5	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.0	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	0.5	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
anhydromuropeptides recycling I	1.0	1.0	1.0	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
glycocholate metabolism (bacteria)	1.0	0.14	0.14	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Bile-Acids-Degradation.PWY-6518./Degradation.CARBOXYLATES-DEG.Bile-Acids-Degradation.PWY-6518.	PWY-6518
respiration (anaerobic)	1.0	0.38	0.46	Allobaculum	Allobaculum stercoricanis DSM 13633	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.ANARESP1-PWY.	ANARESP1-PWY
L-threonine biosynthesis	1.0	1.0	1.0	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
L-ornithine biosynthesis I	1.0	0.8	0.8	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
cardiolipin biosynthesis I	1.0	0.67	0.67	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5668.	PWY-5668
L-asparagine biosynthesis II	1.0	1.0	2.0	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINESYN-PWY.	ASPARAGINESYN-PWY
creatinine degradation I	1.0	0.25	0.25	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
pentose phosphate pathway (partial)	1.0	1.0	1.67	Allobaculum	Allobaculum stercoricanis DSM 13633	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
phospholipases	1.0	0.2	0.8	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.Fatty-Acid-and-Lipid-Degradation.LIPASYN-PWY./Metabolic-Clusters.LIPASYN-PWY.	LIPASYN-PWY
UMP biosynthesis I	1.0	0.83	1.33	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
methylerythritol phosphate pathway I	1.0	0.89	0.89	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
L-lactaldehyde degradation (anaerobic)	1.0	1.0	1.0	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.Aldehyde-Degradation.Lactaldehyde-Degradation.PWY0-1315.	PWY0-1315
photosynthesis light reactions	1.0	0.25	0.25	Allobaculum	Allobaculum stercoricanis DSM 13633	Energy-Metabolism.Electron-Transfer.PWY-101./Energy-Metabolism.Photosynthesis.PWY-101.	PWY-101
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.33	0.67	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
fatty acid &beta;-oxidation I	1.0	0.14	0.14	Allobaculum	Allobaculum stercoricanis DSM 13633	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
folate transformations I	1.0	0.42	0.42	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
glycogen degradation II	1.0	0.6	0.6	Allobaculum	Allobaculum stercoricanis DSM 13633	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
UDP-N-acetyl-D-galactosamine biosynthesis I	1.0	1.0	1.0	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-Nac-Galactosamine-Biosynthesis.PWY-5512.	PWY-5512
xanthine and xanthosine salvage	1.0	0.5	0.5	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.38	0.38	Allobaculum	Allobaculum stercoricanis DSM 13633	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
