Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
mixed acid fermentation	0.107142857143	0.69	0.81	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
salvage pathways of pyrimidine ribonucleotides	0.107142857143	0.38	0.38	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-163.	PWY0-163
L-isoleucine biosynthesis I (from threonine)	0.107142857143	0.8	1.2	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
L-aspartate degradation II	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.MALATE-ASPARTATE-SHUTTLE-PWY.	MALATE-ASPARTATE-SHUTTLE-PWY
ubiquinol-8 biosynthesis (prokaryotic)	0.107142857143	0.25	0.25	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
coenzyme A biosynthesis I (prokaryotic)	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway)	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGDEG-III-PWY.	ARGDEG-III-PWY
L-aspartate biosynthesis	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
seed germination protein turnover	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Protein-Degradation.PWY-6018.	PWY-6018
glycine biosynthesis I	0.107142857143	1.0	2.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
pentose phosphate pathway (oxidative branch) I	0.107142857143	0.33	0.33	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Energy-Metabolism.Pentose-Phosphate-Cycle.OXIDATIVEPENT-PWY.	OXIDATIVEPENT-PWY
propanoyl CoA degradation I	0.107142857143	0.67	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.CARBOXYLATES-DEG.Propionate-Degradation.PROPIONMET-PWY.	PROPIONMET-PWY
reductive monocarboxylic acid cycle	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.C1-COMPOUNDS.CO2-Fixation.PWY-5493.	PWY-5493
pyridoxal 5'-phosphate salvage I	0.107142857143	0.4	0.4	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PLPSAL-PWY.	PLPSAL-PWY
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.107142857143	0.75	0.88	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
pentose phosphate pathway (partial)	0.107142857143	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
cardiolipin biosynthesis I	0.107142857143	0.67	0.67	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5668.	PWY-5668
L-citrulline degradation	0.214285714286	0.58	0.92	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
biotin biosynthesis from 8-amino-7-oxononanoate I	0.25	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.BIOTIN-SYN.PWY0-1507.	PWY0-1507
UMP biosynthesis I	0.25	1.0	1.5	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	0.178571428571	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila, Akkermansia muciniphila EB-AMDK-4, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
methylglyoxal degradation I	0.714285714286	0.33	0.33	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
L-lysine biosynthesis VI	0.821428571429	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
CMP-3-deoxy-D-manno-octulosonate biosynthesis	0.964285714286	0.6	0.6	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
arginine dependent acid resistance	0.964285714286	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Detoxification.Acid-Resistance.PWY0-1299.	PWY0-1299
inosine 5'-phosphate degradation	0.857142857143	0.5	0.5	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5695.	PWY-5695
melibiose degradation	0.892857142857	1.0	2.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	0.75	0.67	0.67	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-5509.	PWY-5509
folate transformations I	0.75	0.58	0.67	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
PRPP biosynthesis	0.964285714286	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-glutamate biosynthesis III	0.964285714286	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
N-acetylglucosamine degradation I	0.964285714286	1.0	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY./Degradation.AMINE-DEG.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY.	GLUAMCAT-PWY
L-arginine biosynthesis II (acetyl cycle)	0.928571428571	0.78	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
L-proline biosynthesis I	0.964285714286	0.75	0.75	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
4-aminobenzoate biosynthesis	0.928571428571	0.5	1.0	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
NAD de novo biosynthesis I (from aspartate)	1.0	0.67	0.83	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	2.5	Akkermansia	Akkermansia muciniphila ATCC BAA-835, Akkermansia muciniphila EB-AMDK-11, Akkermansia muciniphila 139, Akkermansia muciniphila EB-AMDK-8, Akkermansia muciniphila EB-AMDK-3, Akkermansia muciniphila EB-AMDK-16, Akkermansia muciniphila EB-AMDK-14, Akkermansia muciniphila EB-AMDK-15, Akkermansia muciniphila EB-AMDK-20, Akkermansia muciniphila EB-AMDK-2, Akkermansia muciniphila DSM 22959, Akkermansia muciniphila EB-AMDK-13, Akkermansia muciniphila EB-AMDK-21, Akkermansia muciniphila EB-AMDK-19, Akkermansia muciniphila EB-AMDK-22, Akkermansia glycaniphila, Akkermansia muciniphila, Akkermansia muciniphila YL44, Akkermansia muciniphila CBA5201, Akkermansia muciniphila EB-AMDK-18, Akkermansia muciniphila EB-AMDK-4, Akkermansia muciniphila EB-AMDK-1, Akkermansia muciniphila EB-AMDK-7, Akkermansia muciniphila EB-AMDK-17, Akkermansia muciniphila EB-AMDK-10, Akkermansia muciniphila EB-AMDK-12, Akkermansia muciniphila CAG:154, Akkermansia sp. CAG:344	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
