Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	0.5	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
thiamine diphosphate biosynthesis II (Bacillus)	1.0	0.5	0.5	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
glycolysis I (from glucose 6-phosphate)	1.0	0.5	0.5	Actinobaculum	Actinobaculum sp. 313	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
flavin biosynthesis I (bacteria and plants)	1.0	0.56	0.56	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
L-tryptophan biosynthesis	1.0	0.83	0.83	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
tetrahydrofolate biosynthesis	1.0	0.67	0.67	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-ornithine biosynthesis I	1.0	1.0	1.2	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
D-fructuronate degradation	1.0	0.5	0.75	Actinobaculum	Actinobaculum sp. 313	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	0.67	0.67	Actinobaculum	Actinobaculum sp. 313	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
L-homocysteine biosynthesis	1.0	0.5	0.5	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
menaquinol-6 biosynthesis	1.0	1.0	1.0	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
pyrimidine deoxyribonucleosides degradation	1.0	0.67	0.67	Actinobaculum	Actinobaculum sp. 313	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
adenosine ribonucleotides de novo biosynthesis	1.0	0.67	0.67	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
methylerythritol phosphate pathway I	1.0	0.56	0.56	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
biotin-carboxyl carrier protein assembly	1.0	0.25	0.25	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
L-lactaldehyde degradation (anaerobic)	1.0	1.0	1.0	Actinobaculum	Actinobaculum sp. 313	Degradation.Aldehyde-Degradation.Lactaldehyde-Degradation.PWY0-1315.	PWY0-1315
quinate degradation II	1.0	0.67	1.0	Actinobaculum	Actinobaculum sp. 313	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Quinate-Degradation.PWY-6416.	PWY-6416
L-cysteine biosynthesis I	1.0	1.0	1.0	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	0.29	1.14	Actinobaculum	Actinobaculum sp. 313	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
molybdenum cofactor biosynthesis	1.0	0.25	0.25	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
guanosine ribonucleotides de novo biosynthesis	1.0	0.5	0.75	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
S-methyl-5'-thioadenosine degradation IV	1.0	1.0	1.0	Actinobaculum	Actinobaculum sp. 313	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
pyrimidine deoxyribonucleosides salvage	1.0	0.8	0.8	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
xanthine and xanthosine salvage	1.0	0.5	1.0	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.43	0.43	Actinobaculum	Actinobaculum sp. 313	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
