Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
ethanol degradation I	0.157142857143	1.0	1.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas veronii FDAARGOS_632, Aeromonas caviae R25-2, Aeromonas caviae WCW1-2, Aeromonas hydrophila AL06-06	Degradation.Alcohol-Degradation.Ethanol-Degradation.ETOH-ACETYLCOA-ANA-PWY.	ETOH-ACETYLCOA-ANA-PWY
ethanol degradation II	0.157142857143	0.67	0.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas veronii FDAARGOS_632, Aeromonas caviae R25-2, Aeromonas caviae WCW1-2, Aeromonas hydrophila AL06-06	Degradation.Alcohol-Degradation.Ethanol-Degradation.PWY66-21.	PWY66-21
coenzyme A biosynthesis I (prokaryotic)	0.314285714286	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila WCX23, Aeromonas veronii FDAARGOS_632, Oceanisphaera avium AMac2203, Aeromonas caviae 8LM, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
sphingomyelin metabolism	0.114285714286	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas veronii FDAARGOS_632, Aeromonas hydrophila AL06-06	Biosynthesis.Lipid-Biosynthesis.PWY3DJ-11281.	PWY3DJ-11281
starch degradation V	0.0285714285714	0.83	1.25	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Starch-Degradation.PWY-6737./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Starch-Degradation.PWY-6737.	PWY-6737
ammonia assimilation cycle II	0.0285714285714	1.0	1.75	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6964.	PWY-6964
cardiolipin biosynthesis II	0.0285714285714	1.0	1.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5269.	PWY-5269
L-glutamate biosynthesis V	0.0285714285714	1.0	1.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.PWY-4341.	PWY-4341
thiamine diphosphate biosynthesis III (Staphylococcus)	0.0285714285714	0.67	0.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
nitroglycerin degradation	0.0428571428571	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas hydrophila subsp. hydrophila ATCC 7966	Degradation.Other-Degradation.P201-PWY.	P201-PWY
fluoroacetate and fluorothreonine biosynthesis	0.0428571428571	0.17	0.17	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas hydrophila subsp. hydrophila ATCC 7966	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6644.	PWY-6644
pentose phosphate pathway (oxidative branch) I	0.0714285714286	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.Pentose-Phosphate-Cycle.OXIDATIVEPENT-PWY.	OXIDATIVEPENT-PWY
D-arginine degradation	0.0571428571429	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY-6422.	PWY-6422
phenylacetate degradation I (aerobic)	0.0571428571429	0.39	0.72	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Zobellella denitrificans F13-1	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenylacetate-Degradation.PWY0-321.	PWY0-321
siroheme biosynthesis	0.285714285714	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila 4AK4, Tolumonas auensis DSM 9187, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas salmonicida S44, Aeromonas encheleia NCTC12917, Aeromonas salmonicida S68, Aeromonas sp. ASNIH7, Oceanimonas sp. GK1, Aeromonas caviae NCTC12244, Aeromonas hydrophila AH10, Aeromonas caviae GSH8M-1, Aeromonas caviae T25-39, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.PWY-5194.	PWY-5194
protocatechuate degradation II (ortho-cleavage pathway)	0.357142857143	0.25	0.25	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila 4AK4, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas salmonicida S121, Aeromonas salmonicida S44, Aeromonas salmonicida O23A, Aeromonas sp. CA23, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas salmonicida A527, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas caviae GSH8M-1, Aeromonas caviae T25-39	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
acetyl-CoA biosynthesis II (NADP-dependent pyruvate dehydrogenase)	0.0428571428571	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449	Energy-Metabolism.Acetyl-CoA-Biosynthesis.PWY-6970.	PWY-6970
phosphate utilization in cell wall regeneration	0.0571428571429	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-6357.	PWY-6357
phospholipases	0.0571428571429	0.8	0.9	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966	Degradation.Fatty-Acid-and-Lipid-Degradation.LIPASYN-PWY./Metabolic-Clusters.LIPASYN-PWY.	LIPASYN-PWY
indole-3-acetate biosynthesis III (bacteria)	0.0571428571429	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-3161.	PWY-3161
superpathway of acrylonitrile degradation	0.0571428571429	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966	Degradation.Other-Degradation.Acrylonitrile-Degradation.P344-PWY./Super-P344-PWY.	/Super-P344-PWY
lactose degradation III	0.0857142857143	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.LACTOSE-DEG.BGALACT-PWY.	BGALACT-PWY
sucrose degradation I (sucrose phosphotransferase)	0.0857142857143	0.75	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.SUCROSE-DEG.SUCUTIL-PWY.	SUCUTIL-PWY
salvage pathways of pyrimidine deoxyribonucleotides	0.0857142857143	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-181.	PWY0-181
reductive monocarboxylic acid cycle	0.0857142857143	1.0	1.75	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.C1-COMPOUNDS.CO2-Fixation.PWY-5493.	PWY-5493
cis-vaccenate biosynthesis	0.157142857143	0.2	0.6	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas sp. ASNIH3, Oceanimonas sp. GK1, Aeromonas sp. ASNIH2, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
cyclopropane fatty acid (CFA) biosynthesis	0.1	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas sp. CA23, Oceanimonas sp. GK1, Zobellella denitrificans F13-1	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Cyclopropane-fatty-acid-biosyn.PWY0-541.	PWY0-541
alkylnitronates degradation	0.0714285714286	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Degradation.Other-Degradation.PWY-723.	PWY-723
ethylbenzene degradation (anaerobic)	0.0714285714286	0.2	0.2	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-481.	PWY-481
creatinine degradation II	0.0714285714286	0.2	0.2	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Degradation.AMINE-DEG.Creatinine-Degradation.PWY-4722.	PWY-4722
L-lysine biosynthesis VI	0.0714285714286	1.0	1.71	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
copper transport II	0.0714285714286	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Transport-PWY-6137	Transport-PWY-6137
benzoyl-CoA biosynthesis	0.0714285714286	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-6458.	PWY-6458
sitosterol degradation to androstenedione	0.0714285714286	0.06	0.11	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6948.	PWY-6948
ethanol degradation IV	0.0714285714286	1.0	1.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Degradation.Alcohol-Degradation.Ethanol-Degradation.PWY66-162.	PWY66-162
photosynthesis light reactions	0.0714285714286	0.25	0.25	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1	Energy-Metabolism.Electron-Transfer.PWY-101./Energy-Metabolism.Photosynthesis.PWY-101.	PWY-101
enterobacterial common antigen biosynthesis	0.0857142857143	0.33	0.44	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1	Super-ECASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.ECASYN-PWY.	ECASYN-PWY
cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	0.1	0.12	0.29	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6946.	PWY-6946
cholesterol degradation to androstenedione I (cholesterol oxidase)	0.1	0.12	0.29	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6945.	PWY-6945
L-tyrosine biosynthesis IV	0.1	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TYROSINE-SYN.PWY-6134.	PWY-6134
superpathway of adenosine nucleotides de novo biosynthesis II	0.1	0.75	2.25	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Super-PWY-6126./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6126.	PWY-6126
wound-induced proteolysis I	0.1	1.0	3.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Protein-Degradation.PWY-5988.	PWY-5988
reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	0.1	0.63	0.75	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.C1-COMPOUNDS.CO2-Fixation.Autotrophic-CO2-Fixation.CODH-PWY.	CODH-PWY
ammonium transport	0.1	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Transport-PWY-5986/Degradation.Noncarbon-Nutrients.NITROGEN-DEG	Noncarbon-Nutrients
superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.1	0.69	0.77	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Super-PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166.	PWY0-166
salvage pathways of pyrimidine ribonucleotides	0.1	1.0	1.13	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-163.	PWY0-163
pyrimidine ribonucleotides interconversion	0.1	0.27	0.27	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.PWY-5687.	PWY-5687
L-valine degradation II	0.1	0.67	1.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.PWY-5057.	PWY-5057
superpathway of purine deoxyribonucleosides degradation	0.1	1.0	1.57	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.NUCLEO-DEG.PWY0-1297./Super-PWY0-1297.	/Super-PWY0-1297
superpathway of pyrimidine deoxyribonucleosides degradation	0.1	1.0	1.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.PWY0-1298./Super-PWY0-1298.	/Super-PWY0-1298
superpathway of guanosine nucleotides de novo biosynthesis II	0.1	0.78	1.11	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Super-PWY-6125./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6125.	PWY-6125
8-amino-7-oxononanoate biosynthesis III	0.1	0.5	0.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Other-biosynthesis.7-Keto-8-aminopelargonate-Biosynthesis.PWY-6578.	PWY-6578
formaldehyde assimilation I (serine pathway)	0.1	0.46	0.69	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.C1-COMPOUNDS.Formaldehyde-Assimilation.PWY-1622.	PWY-1622
purine and pyrimidine metabolism	0.1	0.82	0.88	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.P1-PWY./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.P1-PWY./Metabolic-Clusters.P1-PWY.	P1-PWY
lipid A-core biosynthesis (E. coli K-12)	0.1	0.1	0.2	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Glycan-Glycan-Biosynthesis.LIPA-CORESYN-PWY./Biosynthesis.Lipid-Biosynthesis.LIPA-CORESYN-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.LIPA-CORESYN-PWY.	LIPA-CORESYN-PWY
respiration (anaerobic)	0.1	0.92	1.69	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.ANARESP1-PWY.	ANARESP1-PWY
4-hydroxybenzoate biosynthesis II (bacteria)	0.1	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.4-Hydroxybenzoate-Biosynthesis.PWY-5755.	PWY-5755
pentose phosphate pathway (partial)	0.1	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
glycine biosynthesis II	0.1	1.0	3.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Super-GLYCINE-SYN2-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYCINE-SYN2-PWY.	GLYCINE-SYN2-PWY
acyl-CoA hydrolysis	0.1	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Lipid-Biosynthesis.PWY-5148.	PWY-5148
CO2 fixation into oxaloacetate (anaplerotic)	0.1	1.0	1.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.C1-COMPOUNDS.CO2-Fixation.PWYQT-4429.	PWYQT-4429
seed germination protein turnover	0.1	1.0	3.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas veronii B565, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Oceanimonas sp. GK1, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Protein-Degradation.PWY-6018.	PWY-6018
