Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
peptidoglycan maturation (meso-diaminopimelate containing)	1.0	0.25	0.25	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
UDP-&alpha;-D-glucose biosynthesis I	1.0	0.5	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
chitobiose degradation	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1309.	PWY0-1309
lipoate biosynthesis and incorporation I	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
pyrimidine ribonucleosides salvage I	1.0	0.67	0.67	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7193.	PWY-7193
purine ribonucleosides degradation	1.0	0.83	0.83	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.NUCLEO-DEG.Purine-Degradation.PWY0-1296.	PWY0-1296
heme b biosynthesis II (anaerobic)	1.0	0.75	0.75	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
acetate and ATP formation from acetyl-CoA I	1.0	1.0	1.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
fructose degradation	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
glycine cleavage	1.0	1.0	2.67	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	0.8	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
flavin biosynthesis I (bacteria and plants)	1.0	0.89	0.89	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	2.33	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	1.67	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
N-acetylneuraminate and N-acetylmannosamine degradation I	1.0	0.33	0.33	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
lipoate salvage I	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-522.	PWY0-522
glycerol degradation II	1.0	0.5	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6131.	PWY-6131
molybdenum cofactor biosynthesis	1.0	0.5	0.88	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	0.75	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
anhydromuropeptides recycling I	1.0	0.75	0.83	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
xanthine and xanthosine salvage	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
D-gluconate degradation	1.0	1.0	2.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
CDP-diacylglycerol biosynthesis I	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
purine deoxyribonucleosides degradation I	1.0	0.75	0.75	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
glutathione biosynthesis	1.0	0.5	2.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.83	0.92	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
long-chain fatty acid activation	1.0	1.0	5.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
putrescine biosynthesis I	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
L-alanine degradation IV	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
L-isoleucine degradation I	1.0	0.5	0.83	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
pyrimidine deoxyribonucleosides degradation	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
L-lysine biosynthesis II	1.0	0.78	0.89	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2941.	PWY-2941
guanine and guanosine salvage	1.0	1.0	1.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
preQ0 biosynthesis	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.5	2.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
pyruvate fermentation to (R)-acetoin II	1.0	1.0	2.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-5939.	PWY-5939
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.33	0.33	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	4.25	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
glycerophosphodiester degradation	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
guanosine nucleotides degradation III	1.0	0.5	0.5	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
queuosine biosynthesis	1.0	0.75	0.75	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	4.25	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
UTP and CTP dephosphorylation I	1.0	0.6	0.6	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-threonine biosynthesis	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
L-alanine biosynthesis I	1.0	0.67	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.5	0.83	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
L-isoleucine biosynthesis I (from threonine)	1.0	0.57	0.86	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
4-aminobenzoate biosynthesis	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	0.89	1.11	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
melibiose degradation	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
thiamine salvage III	1.0	1.0	1.0	Bacillus coagulans	Bacillus coagulans 2-6, Bacillus coagulans 36D1, Bacillus coagulans LA204, Bacillus coagulans R11, Bacillus coagulans HM-08, Bacillus coagulans IDCC1201, Bacillus coagulans BC-HY1, Bacillus coagulans DSM 2314, Bacillus coagulans S-lac	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
