Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
ectoine biosynthesis	1.0	1.0	1.2	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Polyamine-Biosynthesis.P101-PWY.	P101-PWY
2,3-dihydroxybenzoate biosynthesis	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5901.	PWY-5901
5-(carboxymethoxy)uridine biosynthesis	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1554.	PWY0-1554
biotin-carboxyl carrier protein assembly	1.0	0.75	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.PWY0-1264.	PWY0-1264
pyridoxal 5'-phosphate biosynthesis I	1.0	0.86	0.86	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
sulfate activation for sulfonation	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-5340./Activation-Inactivation-Interconversion.Activation.PWY-5340.	PWY-5340
methylglyoxal degradation I	1.0	0.67	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
adenine and adenosine salvage VI	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6619.	PWY-6619
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.25	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
glutathione biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUTATHIONESYN-PWY.	GLUTATHIONESYN-PWY
NADH to cytochrome bd oxidase electron transfer II	1.0	0.5	3.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
glycolysis I (from glucose 6-phosphate)	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
L-arginine degradation II (AST pathway)	1.0	0.2	0.2	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.AST-PWY.	AST-PWY
spermidine biosynthesis III	1.0	0.75	0.75	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.PWY-6834.	PWY-6834
NAD salvage pathway I (PNC VI cycle)	1.0	0.67	0.83	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSAL-PWY.	PYRIDNUCSAL-PWY
Kdo transfer to lipid IVA I	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
menaquinol-6 biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
glutathione-glutaredoxin redox reactions	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
L-aspartate degradation I	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
guanine and guanosine salvage	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
pentose phosphate pathway (non-oxidative branch)	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	0.5	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
thiosulfate disproportionation IV (rhodanese)	1.0	1.0	2.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Thiosulfate-Disproportionation.PWY-5350.	PWY-5350
preQ0 biosynthesis	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.83	6.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	1.0	0.57	0.57	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.NUCLEO-DEG.MTR-1P-Degradation.PWY-4361./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.MTR-1P-Degradation.PWY-4361.	PWY-4361
pyruvate fermentation to (R)-acetoin II	1.0	1.0	2.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-5939.	PWY-5939
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
folate polyglutamylation	1.0	0.8	0.8	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
S-methyl-5'-thioadenosine degradation III	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6753.	PWY-6753
guanosine nucleotides degradation III	1.0	0.5	0.75	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
glutathione amide metabolism	1.0	0.33	0.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4181.	PWY-4181
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	5.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
guanosine deoxyribonucleotides de novo biosynthesis II	1.0	1.0	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222.	PWY-7222
urea degradation I	1.0	0.67	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.AMINE-DEG.Urea-Degradation.PWY-5703.	PWY-5703
UTP and CTP dephosphorylation I	1.0	0.6	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-threonine biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
creatinine degradation I	1.0	0.25	0.25	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
ppGpp biosynthesis	1.0	0.83	0.83	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
L-isoleucine biosynthesis I (from threonine)	1.0	0.57	1.14	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
4-aminobenzoate biosynthesis	1.0	0.5	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	0.89	1.11	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
citrate degradation	1.0	0.5	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.CARBOXYLATES-DEG.PWY-6038.	PWY-6038
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	1.0	0.75	0.75	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PWY-5653.	PWY-5653
L-phenylalanine biosynthesis I	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
L-lysine biosynthesis I	1.0	1.0	1.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
glycine cleavage	1.0	1.0	3.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLYCINE-DEG.GLYCLEAV-PWY.	GLYCLEAV-PWY
(Kdo)2-lipid A biosynthesis I	1.0	0.5	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.KDO-LIPASYN-PWY.	KDO-LIPASYN-PWY
NAD salvage pathway II (PNC IV cycle)	1.0	0.75	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PWY-7761.	PWY-7761
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
long-chain fatty acid activation	1.0	1.0	28.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
glycerol degradation I	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
NAD phosphorylation and dephosphorylation	1.0	1.0	3.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
L-aspartate biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
arsenate detoxification II (glutaredoxin)	1.0	0.5	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Detoxification.Arsenate-Detoxification.PWY-4621.	PWY-4621
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.89	2.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
ubiquinol-8 biosynthesis (prokaryotic)	1.0	0.63	0.75	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
5-oxo-L-proline metabolism	1.0	0.17	0.17	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
NAD salvage pathway III (to nicotinamide riboside)	1.0	1.0	3.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.NAD-BIOSYNTHESIS-II.	NAD-BIOSYNTHESIS-II
PRPP biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
L-proline biosynthesis I	1.0	0.75	0.75	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
octaprenyl diphosphate biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5783.	PWY-5783
glycine biosynthesis I	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
formaldehyde oxidation II (glutathione-dependent)	1.0	0.67	0.67	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
L-leucine biosynthesis	1.0	0.83	2.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
L-phenylalanine degradation I (aerobic)	1.0	0.33	0.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PHENYLALANINE-DEG.PHENYLALANINE-DEG1-PWY.	PHENYLALANINE-DEG1-PWY
glutathione-peroxide redox reactions	1.0	0.33	0.33	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4081.	PWY-4081
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	5.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
proline to cytochrome bo oxidase electron transfer	1.0	1.0	3.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
cyanate degradation	1.0	0.67	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.CYANCAT-PWY./Detoxification.CYANCAT-PWY.	CYANCAT-PWY
allantoin degradation to ureidoglycolate I (urea producing)	1.0	1.0	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
chitin degradation II (Vibrio)	1.0	0.4	0.4	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
molybdenum cofactor biosynthesis	1.0	0.5	0.63	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
adenosine deoxyribonucleotides de novo biosynthesis II	1.0	1.0	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220.	PWY-7220
L-alanine biosynthesis II	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-SYN2-PWY.	ALANINE-SYN2-PWY
fatty acid elongation -- saturated	1.0	1.0	2.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
guanylyl molybdenum cofactor biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-ornithine biosynthesis I	1.0	0.8	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
CDP-diacylglycerol biosynthesis III	1.0	0.8	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5981.	PWY-5981
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
L-leucine degradation I	1.0	0.67	1.17	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LEUCINE-DEG.LEU-DEG2-PWY.	LEU-DEG2-PWY
[2Fe-2S] iron-sulfur cluster biosynthesis	1.0	0.2	0.2	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
L-histidine biosynthesis	1.0	0.9	1.2	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
8-oxo-(d)GTP detoxification I	1.0	0.25	0.25	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
L-tryptophan biosynthesis	1.0	0.83	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
benzoyl-CoA degradation I (aerobic)	1.0	0.29	0.43	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Benzoyl-CoA-Degradation.PWY-1361.	PWY-1361
L-alanine biosynthesis III	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
bis(guanylyl molybdenum cofactor) biosynthesis	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
nylon-6 oligomer degradation	1.0	0.29	0.29	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Other-Degradation.P621-PWY.	P621-PWY
palmitate biosynthesis II (bacteria and plants)	1.0	0.94	3.77	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
arginine dependent acid resistance	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Detoxification.Acid-Resistance.PWY0-1299.	PWY0-1299
L-homocysteine biosynthesis	1.0	0.5	0.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	1.5	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
L-isoleucine degradation I	1.0	0.5	2.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
L-cysteine biosynthesis I	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
fatty acid &beta;-oxidation I	1.0	0.43	11.71	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
formate oxidation to CO2	1.0	1.0	1.0	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Degradation.C1-COMPOUNDS.PWY-1881./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-1881.	PWY-1881
pyrimidine deoxyribonucleosides salvage	1.0	0.6	0.6	Alcanivorax dieselolei	Alcanivorax dieselolei B5	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
