Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-cysteine biosynthesis I	1.0	1.0	2.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
NAD de novo biosynthesis I (from aspartate)	1.0	0.67	0.67	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
L-serine biosynthesis I	1.0	1.0	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.SERINE-BIOSYNTHESIS.SERSYN-PWY.	SERSYN-PWY
L-serine degradation	1.0	0.33	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.SERINE-DEG.SERDEG-PWY.	SERDEG-PWY
L-glutamine degradation I	1.0	1.0	10.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
fatty acid elongation -- saturated	1.0	0.4	1.2	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.FASYN-ELONG-PWY.	FASYN-ELONG-PWY
thioredoxin pathway	1.0	0.5	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
N10-formyl-tetrahydrofolate biosynthesis	1.0	0.78	1.56	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.1CMET2-PWY.	1CMET2-PWY
D-galactose degradation I (Leloir pathway)	1.0	0.8	1.2	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
tRNA charging	1.0	0.86	0.95	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
5-aminoimidazole ribonucleotide biosynthesis I	1.0	0.8	1.2	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
lipoate biosynthesis and incorporation I	1.0	1.0	1.5	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
L-ornithine biosynthesis I	1.0	0.8	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
molybdenum cofactor biosynthesis	1.0	0.63	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
pyridoxal 5'-phosphate biosynthesis I	1.0	0.38	0.4	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
L-histidine degradation I	1.0	1.0	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
L-isoleucine biosynthesis I (from threonine)	1.0	0.71	1.29	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
pyruvate decarboxylation to acetyl CoA	1.0	0.67	2.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
acetate conversion to acetyl-CoA	1.0	1.0	2.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
glycerol degradation I	1.0	0.5	0.5	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
4-aminobenzoate biosynthesis	1.0	1.0	1.5	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-proline biosynthesis I	1.0	0.75	0.75	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
L-histidine biosynthesis	1.0	1.0	1.2	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
demethylmenaquinol-8 biosynthesis I	1.0	1.0	1.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
fatty acid &beta;-oxidation I	1.0	0.57	3.07	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.FAO-PWY.	FAO-PWY
L-asparagine degradation I	1.0	1.0	2.0	Arthrobacter	Arthrobacter alpinus A3, Arthrobacter sp. PAMC25564, Arthrobacter sp. DCT-5, Arthrobacter sp. QXT-31, Arthrobacter sp. 24S4-2, Arthrobacter sp. KBS0702, Arthrobacter sp. PAMC 25486, Arthrobacter sp. Rue61a, Arthrobacter sp. UKPF54-2, Arthrobacter sp. ZXY-2, Arthrobacter sp. YN, Arthrobacter sp. YC-RL1, Arthrobacter sp. ERGS1:01, Arthrobacter sp. FB24, Arthrobacter sp. PGP41, Arthrobacter crystallopoietes DSM 20117, Arthrobacter alpinus R3.8, Arthrobacter sp. U41, Arthrobacter alpinus ERGS4:06, Arthrobacter globiformis NBRC 12137, Arthrobacter crystallopoietes BAB-32, Arthrobacter sp. AK-YN10	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARAGINE-DEG.ASPARAGINE-DEG1-PWY.	ASPARAGINE-DEG1-PWY
