Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
catechol degradation to 2-hydroxypentadienoate I	0.2	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.P183-PWY.	P183-PWY
NAD salvage pathway II (PNC IV cycle)	0.2	0.75	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PWY-7761.	PWY-7761
catechol degradation to 2-hydroxypentadienoate II	0.2	0.25	0.25	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Catechol-Degradation.PWY-5419.	PWY-5419
L-glutamine biosynthesis I	0.4	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
tRNA-uridine 2-thiolation (bacteria)	0.4	0.38	0.38	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-7892.	PWY-7892
phenylmercury acetate degradation	0.4	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Detoxification.Mercury-Detoxification.P641-PWY.	P641-PWY
inosine-5'-phosphate biosynthesis II	0.4	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6124.	PWY-6124
methylsalicylate degradation	0.4	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Degradation.SECONDARY-METABOLITE-DEGRADATION.PHENYLPROPANOID-DERIVATIVE-DEG.PWY18C3-24./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.PHENYLPROPANOID-DERIVATIVE-DEG.PWY18C3-24./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-6184./Metabolic-Clusters.PWY18C3-24.	PWY18C3-24
chlorosalicylate degradation	0.4	0.29	0.43	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Degradation.CHLORINATED-COMPOUNDS-DEG.Chloroaromatic-Compounds-Degradation.PWY-6107./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Chloroaromatic-Compounds-Degradation.PWY-6107.	PWY-6107
salicylate degradation I	0.4	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Salicylate-Degradation.PWY-6183.	PWY-6183
[2Fe-2S] iron-sulfur cluster biosynthesis	0.4	0.2	0.2	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
L-aspartate degradation I	0.6	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
4-hydroxyphenylpyruvate biosynthesis	0.6	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5886.	PWY-5886
L-aspartate biosynthesis	0.6	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
partial TCA cycle (obligate autotrophs)	0.8	0.91	1.55	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Energy-Metabolism.TCA-VARIANTS.PWY-5913.	PWY-5913
L-phenylalanine biosynthesis I	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
L-glutamate degradation II	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
triacylglycerol degradation	0.8	0.33	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1, Acinetobacter johnsonii SH046	Degradation.Fatty-Acid-and-Lipid-Degradation.LIPAS-PWY.	LIPAS-PWY
NADH to cytochrome bo oxidase electron transfer I	0.6	1.0	3.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1335./Energy-Metabolism.Electron-Transfer.PWY0-1335.	PWY0-1335
pyruvate decarboxylation to acetyl CoA	0.6	1.0	1.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Degradation.CARBOXYLATES-DEG.PYRUVDEHYD-PWY./Energy-Metabolism.Acetyl-CoA-Biosynthesis.PYRUVDEHYD-PWY.	PYRUVDEHYD-PWY
NADH to cytochrome bd oxidase electron transfer I	0.6	1.0	4.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1334./Energy-Metabolism.Electron-Transfer.PWY0-1334.	PWY0-1334
&beta;-alanine biosynthesis III	0.6	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-5155.	PWY-5155
TCA cycle I (prokaryotic)	0.6	1.0	1.9	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Energy-Metabolism.TCA-VARIANTS.TCA.	TCA
L-alanine biosynthesis III	0.6	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.PWY0-1021.	PWY0-1021
glutathione-peroxide redox reactions	0.6	0.33	0.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii SH046	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4081.	PWY-4081
phenol degradation I (aerobic)	0.4	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenol-Degradation.PWY-5418.	PWY-5418
chlorinated phenols degradation	0.4	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001	Degradation.CHLORINATED-COMPOUNDS-DEG.Chloroaromatic-Compounds-Degradation.PWY-6197./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Chloroaromatic-Compounds-Degradation.PWY-6197.	PWY-6197
2-hydroxypenta-2,4-dienoate degradation	0.4	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001	Degradation.CARBOXYLATES-DEG.PWY-5162.	PWY-5162
NADH to cytochrome bo oxidase electron transfer II	0.6	0.5	2.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1567./Energy-Metabolism.Electron-Transfer.PWY0-1567.	PWY0-1567
4-sulfocatechol degradation	0.6	0.25	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Sulfoaromatics-Degradation.PWY-6041.	PWY-6041
glycerol-3-phosphate to cytochrome bo oxidase electron transfer	0.6	1.0	3.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1561./Energy-Metabolism.Electron-Transfer.PWY0-1561.	PWY0-1561
nitrate reduction IX (dissimilatory)	0.6	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1581./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1581./Energy-Metabolism.Electron-Transfer.PWY0-1581.	PWY0-1581
5-oxo-L-proline metabolism	0.6	0.17	0.17	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
NADH to cytochrome bd oxidase electron transfer II	0.6	0.5	3.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
4-aminobutanoate degradation I	0.6	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
glycerol-3-phosphate to fumarate electron transfer	0.6	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1582./Energy-Metabolism.Electron-Transfer.PWY0-1582.	PWY0-1582
glycerol-3-phosphate to hydrogen peroxide electron transport	0.6	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Energy-Metabolism.Electron-Transfer.PWY0-1591.	PWY0-1591
4-aminobutanoate degradation III	0.6	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
hydroxymethylpyrimidine salvage	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.HMP-PP-Biosynthesis.PWY-6890.	PWY-6890
urea cycle	0.8	0.8	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.PWY-4984.	PWY-4984
selenate reduction	0.8	0.2	0.4	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Noncarbon-Nutrients.Selenium-Metabolism.PWY-6932.	PWY-6932
thiamine salvage IV (yeast)	0.8	0.71	0.71	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
menaquinol-9 biosynthesis	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5844.	PWY-5844
adenine and adenosine salvage I	0.8	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.P121-PWY.	P121-PWY
gondoate biosynthesis (anaerobic)	0.8	0.75	1.38	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-7663.	PWY-7663
thiazole biosynthesis II (aerobic bacteria)	0.8	0.57	0.57	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiazole-Biosynthesis.PWY-6891.	PWY-6891
glycerophosphodiester degradation	0.8	1.0	1.25	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
myo-inositol biosynthesis	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
adenine and adenosine salvage III	0.8	1.0	1.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6609.	PWY-6609
inosine 5'-phosphate degradation	0.8	0.5	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5695.	PWY-5695
bis(guanylyl molybdenum cofactor) biosynthesis	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
glyoxylate cycle	0.8	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Energy-Metabolism.GLYOXYLATE-BYPASS.	GLYOXYLATE-BYPASS
protein S-nitrosylation and denitrosylation	0.8	0.2	0.4	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Macromolecule-Modification.Protein-Modification.PWY-7798.	PWY-7798
adenosylcobinamide-GDP salvage from cobinamide I	0.8	0.8	0.8	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-Salvage.B12-Salvage-From-Cobinamide.PWY-7971.	PWY-7971
menaquinol-7 biosynthesis	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5839.	PWY-5839
dimethyl sulfide degradation II (oxidation)	0.8	0.2	0.2	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Dimethylsulfide-Degradation.PWY-6059.	PWY-6059
guanosine deoxyribonucleotides de novo biosynthesis I	0.8	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
base-degraded thiamine salvage	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6899.	PWY-6899
assimilatory sulfate reduction III	0.8	0.67	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Assimilatory-Sulfate-Reduction.PWY-6683.	PWY-6683
UDP-&alpha;-D-galactose biosynthesis	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
UTP and CTP de novo biosynthesis	0.8	1.0	1.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
UDP-&alpha;-D-glucose biosynthesis I	0.8	1.0	1.25	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
pyruvate fermentation to (S)-acetoin	0.8	0.67	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-6389.	PWY-6389
5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7966.	PWY-7966
N-end rule pathway I (prokaryotic)	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Macromolecule-Modification.Protein-Modification.PWY-7801./Metabolic-Clusters.PWY-7801.	PWY-7801
adenosine deoxyribonucleotides de novo biosynthesis	0.8	1.0	1.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
indole-3-acetate biosynthesis IV (bacteria)	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5025.	PWY-5025
adenosine ribonucleotides de novo biosynthesis	0.8	1.0	1.33	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7969.	PWY-7969
guanosine ribonucleotides de novo biosynthesis	0.8	0.88	0.88	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	0.8	0.67	0.67	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7968.	PWY-7968
adenine and adenosine salvage VI	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6619.	PWY-6619
glyphosate degradation II	0.8	1.0	1.0	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
lipoprotein posttranslational modification	0.8	0.75	0.75	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Macromolecule-Modification.Protein-Modification.PWY-7884.	PWY-7884
Kdo transfer to lipid IVA I	0.8	0.5	0.5	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.KDOSYN-PWY.	KDOSYN-PWY
chitin degradation II (Vibrio)	0.8	0.4	0.4	Acinetobacter johnsonii	Acinetobacter johnsonii XBB1, Acinetobacter johnsonii IC001, Acinetobacter johnsonii Acsw19, Acinetobacter johnsonii LXL_C1	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
