Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
D-glucarate degradation I	0.333333333333	0.25	0.25	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.GLUCARDEG-PWY.	GLUCARDEG-PWY
succinate fermentation to butanoate	0.333333333333	0.25	0.38	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetyl-CoA-Butyrate.PWY-5677.	PWY-5677
cholesterol degradation to androstenedione I (cholesterol oxidase)	0.333333333333	0.18	0.24	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6945.	PWY-6945
4-aminobutanoate degradation V	0.333333333333	0.38	0.63	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-5022./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetyl-CoA-Butyrate.PWY-5022.	PWY-5022
L-arabinan degradation	0.333333333333	1.0	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Glycan-Glycan-Degradation.PWY-6790./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6790./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6790.	PWY-6790
sedoheptulose bisphosphate bypass	0.333333333333	0.5	0.5	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.PWY0-1517.	PWY0-1517
pyrimidine ribonucleotides interconversion	0.333333333333	0.36	0.36	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.PWY-5687.	PWY-5687
L-selenocysteine biosynthesis I (bacteria)	0.333333333333	0.67	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.Selenocysteine-Biosynthesis.PWY0-901.	PWY0-901
purine nucleobases degradation I (anaerobic)	0.333333333333	0.35	0.88	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.NUCLEO-DEG.Purine-Degradation.P164-PWY./Energy-Metabolism.Fermentation.P164-PWY.	P164-PWY
protocatechuate degradation III (para-cleavage pathway)	0.333333333333	0.2	0.2	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PWY-6336.	PWY-6336
L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	0.333333333333	1.0	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.PWY0-823.	PWY0-823
superpathway of adenosine nucleotides de novo biosynthesis II	0.333333333333	0.75	2.13	Bacillus clausii	Bacillus clausii KSM-K16	Super-PWY-6126./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6126.	PWY-6126
purine nucleobases degradation II (anaerobic)	0.333333333333	0.41	0.68	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5497./Energy-Metabolism.Fermentation.PWY-5497.	PWY-5497
NAD salvage pathway I (PNC VI cycle)	0.333333333333	0.5	0.63	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSAL-PWY.	PYRIDNUCSAL-PWY
(1,4)-&beta;-D-xylan degradation	0.333333333333	0.5	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Glycan-Glycan-Degradation.PWY-6717./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6717./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Xylan-Degradation.PWY-6717./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6717./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Xylan-Degradation.PWY-6717.	PWY-6717
(R)-cysteate degradation	0.333333333333	0.25	0.25	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-6642.	PWY-6642
TCA cycle I (prokaryotic)	0.333333333333	0.9	1.3	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.TCA-VARIANTS.TCA.	TCA
wound-induced proteolysis I	0.333333333333	1.0	3.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Protein-Degradation.PWY-5988.	PWY-5988
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
mevalonate degradation	0.333333333333	0.5	0.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.CARBOXYLATES-DEG.PWY-5074.	PWY-5074
protocatechuate degradation II (ortho-cleavage pathway)	0.333333333333	0.25	0.25	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
urate conversion to allantoin I	0.333333333333	0.33	0.67	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Urate-Degradation.PWY-5691.	PWY-5691
Entner-Doudoroff shunt	0.333333333333	0.5	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
lactose degradation III	0.333333333333	1.0	3.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.LACTOSE-DEG.BGALACT-PWY.	BGALACT-PWY
(5Z)-dodecenoate biosynthesis I	0.333333333333	0.5	3.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.5Z-Dodec-5-enoate-Biosynthesis.PWY0-862.	PWY0-862
&beta;-alanine degradation I	0.333333333333	1.0	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.Beta-Alanine-Degradation.BETA-ALA-DEGRADATION-I-PWY.	BETA-ALA-DEGRADATION-I-PWY
2,3-dihydroxybenzoate biosynthesis	0.333333333333	0.67	0.67	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5901.	PWY-5901
GDP-mannose biosynthesis	0.333333333333	0.75	0.75	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
ethanol degradation I	0.333333333333	1.0	5.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Alcohol-Degradation.Ethanol-Degradation.ETOH-ACETYLCOA-ANA-PWY.	ETOH-ACETYLCOA-ANA-PWY
superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.333333333333	0.62	0.77	Bacillus clausii	Bacillus clausii KSM-K16	Super-PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166.	PWY0-166
mixed acid fermentation	0.333333333333	0.69	1.38	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
salvage pathways of pyrimidine ribonucleotides	0.333333333333	0.88	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-163.	PWY0-163
ubiquinol-8 biosynthesis (prokaryotic)	0.333333333333	0.38	0.38	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Ubiquinone-Biosynthesis.PWY-6708.	PWY-6708
pyruvate fermentation to acetate II	0.333333333333	1.0	1.33	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.CARBOXYLATES-DEG.Acetate-Formation.Pyruvate-Acetate-Fermentation.PWY-5482./Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Acetate-Fermentation.PWY-5482./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.Pyruvate-Acetate-Fermentation.PWY-5482.	PWY-5482
cellulose biosynthesis	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001./Biosynthesis.Cell-Structure-Biosynthesis.PLANT-CELL-STRUCTURE.SECONDARY-CELL-WALL.PWY-1001./Biosynthesis.Cell-Structure-Biosynthesis.PLANT-CELL-STRUCTURE.PRIMARY-CELL-WALL.PWY-1001./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.PWY-1001.	PWY-1001
cellulose degradation I (cellulosome)	0.333333333333	0.13	0.38	Bacillus clausii	Bacillus clausii KSM-K16	Glycan-Glycan-Degradation.PWY-6805./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6805./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Cellulose-Degradation.PWY-6805./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6805./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Cellulose-Degradation.PWY-6805.	PWY-6805
methyl parathion degradation	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-5489.	PWY-5489
sulfolactate degradation III	0.333333333333	0.25	0.25	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfolactate-Degradation.PWY-6638.	PWY-6638
glycolate and glyoxylate degradation II	0.333333333333	1.0	4.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.CARBOXYLATES-DEG.Glycolate-Degradation.GLYOXDEG-PWY.	GLYOXDEG-PWY
acetate and ATP formation from acetyl-CoA II	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY-5535./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY-5535.	PWY-5535
4-aminobutanoate degradation II	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6537.	PWY-6537
phenylethanol biosynthesis	0.333333333333	0.25	1.25	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PHENYLPROPANOID-SYN.PWY-5751./Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5751.	PWY-5751
aminopropylcadaverine biosynthesis	0.333333333333	1.0	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Polyamine-Biosynthesis.PWY0-1303.	PWY0-1303
L-valine degradation II	0.333333333333	0.67	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.PWY-5057.	PWY-5057
ketolysis	0.333333333333	1.0	2.67	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.OTHER-ENERGY.PWY66-368.	PWY66-368
fatty acid biosynthesis initiation I	0.333333333333	1.0	3.33	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-4381.	PWY-4381
superpathway of purine deoxyribonucleosides degradation	0.333333333333	0.86	2.14	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.NUCLEO-DEG.PWY0-1297./Super-PWY0-1297.	/Super-PWY0-1297
4-aminobutanoate degradation III	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
fluoroacetate and fluorothreonine biosynthesis	0.333333333333	0.17	0.17	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6644.	PWY-6644
gallate degradation III (anaerobic)	0.333333333333	0.27	0.36	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.GALLATE-DEG.P3-PWY.	P3-PWY
hydrogen production V	0.333333333333	0.5	0.5	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Hydrogen-Production.PWY-6772.	PWY-6772
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	0.333333333333	0.17	0.17	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.PWY-6755./Degradation.NUCLEO-DEG.PWY-6755.	PWY-6755
arginine dependent acid resistance	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Detoxification.Acid-Resistance.PWY0-1299.	PWY0-1299
superpathway of guanosine nucleotides de novo biosynthesis II	0.333333333333	0.78	1.11	Bacillus clausii	Bacillus clausii KSM-K16	Super-PWY-6125./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6125.	PWY-6125
sitosterol degradation to androstenedione	0.333333333333	0.06	0.06	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6948.	PWY-6948
formate oxidation to CO2	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.C1-COMPOUNDS.PWY-1881./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-1881.	PWY-1881
biotin biosynthesis from 8-amino-7-oxononanoate I	0.333333333333	0.33	0.33	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.BIOTIN-SYN.PWY0-1507.	PWY0-1507
L-ornithine degradation II (Stickland reaction)	0.333333333333	0.22	0.56	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.PWY-6344.	PWY-6344
cardiolipin biosynthesis II	0.333333333333	1.0	1.33	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5269.	PWY-5269
formaldehyde assimilation I (serine pathway)	0.333333333333	0.38	0.54	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.C1-COMPOUNDS.Formaldehyde-Assimilation.PWY-1622.	PWY-1622
nitric oxide biosynthesis II (mammals)	0.333333333333	1.0	1.33	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.PWY-4983./Biosynthesis.Metabolic-Regulators.Nitric-Oxide-Biosynthesis.PWY-4983./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.PWY-4983.	PWY-4983
geranyl diphosphate biosynthesis	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5122.	PWY-5122
glutaryl-CoA degradation	0.333333333333	0.4	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.CARBOXYLATES-DEG.PWY-5177.	PWY-5177
ammonium transport	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Transport-PWY-5986/Degradation.Noncarbon-Nutrients.NITROGEN-DEG	Noncarbon-Nutrients
reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	0.333333333333	0.63	0.63	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.C1-COMPOUNDS.CO2-Fixation.Autotrophic-CO2-Fixation.CODH-PWY.	CODH-PWY
purine and pyrimidine metabolism	0.333333333333	0.71	0.76	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.P1-PWY./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.P1-PWY./Metabolic-Clusters.P1-PWY.	P1-PWY
propanoyl CoA degradation I	0.333333333333	0.33	0.67	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.CARBOXYLATES-DEG.Propionate-Degradation.PROPIONMET-PWY.	PROPIONMET-PWY
calcium transport I	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Transport-PWY-6166	Transport-PWY-6166
cis-vaccenate biosynthesis	0.333333333333	0.2	0.2	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
fatty acids biosynthesis (yeast)	0.333333333333	1.0	3.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-5970.	PWY-5970
nitrate reduction IV (dissimilatory)	0.333333333333	0.5	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY-5674./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY-5674.	PWY-5674
(R,R)-butanediol biosynthesis	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Butanediol-Biosynthesis.PWY-5951.	PWY-5951
respiration (anaerobic)	0.333333333333	0.69	0.92	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.ANARESP1-PWY.	ANARESP1-PWY
L-glutamate biosynthesis IV	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUGLNSYN-PWY.	GLUGLNSYN-PWY
ammonia assimilation cycle I	0.333333333333	1.0	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6963./Super-PWY-6963.	/Super-PWY-6963
pentose phosphate pathway (partial)	0.333333333333	1.0	2.33	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
L-glutamate biosynthesis II	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTAMATE-SYN2-PWY.	GLUTAMATE-SYN2-PWY
copper transport II	0.333333333333	1.0	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Transport-PWY-6137	Transport-PWY-6137
(R,R)-butanediol degradation	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Alcohol-Degradation.2-3-Butanediol-Degradation.PWY3O-246.	PWY3O-246
meso-butanediol biosynthesis II	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Butanediol-Biosynthesis.PWY-6392.	PWY-6392
copper transport I	0.333333333333	0.5	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Transport-PWY-6135	Transport-PWY-6135
glycine biosynthesis II	0.333333333333	1.0	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Super-GLYCINE-SYN2-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYCINE-SYN2-PWY.	GLYCINE-SYN2-PWY
benzoyl-CoA degradation I (aerobic)	0.333333333333	0.13	0.13	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Benzoyl-CoA-Degradation.PWY-1361.	PWY-1361
pyruvate fermentation to butanoate	0.333333333333	0.57	1.14	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Fermentation.Pyruvate-Degradation.CENTFERM-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetyl-CoA-Butyrate.CENTFERM-PWY.	CENTFERM-PWY
L-glutamate degradation X	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY-5766.	PWY-5766
ammonia assimilation cycle II	0.333333333333	1.0	1.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6964.	PWY-6964
4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.333333333333	0.75	1.25	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.PWY-6507.	PWY-6507
L-aspartate degradation II	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.MALATE-ASPARTATE-SHUTTLE-PWY.	MALATE-ASPARTATE-SHUTTLE-PWY
coenzyme A biosynthesis I (prokaryotic)	0.333333333333	0.75	0.75	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
sorbitol biosynthesis II	0.333333333333	1.0	2.33	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Sorbitol-Biosynthesis.PWY-5530.	PWY-5530
pyridoxal 5'-phosphate biosynthesis II	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PWY-6466.	PWY-6466
L-glutamate biosynthesis V	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.PWY-4341.	PWY-4341
seed germination protein turnover	0.333333333333	1.0	3.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Protein-Degradation.PWY-6018.	PWY-6018
L-ornithine biosynthesis II	0.333333333333	1.0	1.33	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.ARGININE-SYN4-PWY.	ARGININE-SYN4-PWY
arsenate detoxification II (glutaredoxin)	0.333333333333	1.0	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Detoxification.Arsenate-Detoxification.PWY-4621.	PWY-4621
sucrose degradation I (sucrose phosphotransferase)	0.333333333333	1.0	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.SUCROSE-DEG.SUCUTIL-PWY.	SUCUTIL-PWY
androstenedione degradation	0.333333333333	0.13	0.2	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6944.	PWY-6944
salvage pathways of pyrimidine deoxyribonucleotides	0.333333333333	0.4	0.4	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-181.	PWY0-181
superpathway of &beta;-D-glucuronosides degradation	0.333333333333	0.8	1.6	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.GLUCUROCAT-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.GLUCUROCAT-PWY./Super-GLUCUROCAT-PWY.	/Super-GLUCUROCAT-PWY
triacylglycerol degradation	0.333333333333	0.25	0.5	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Fatty-Acid-and-Lipid-Degradation.LIPAS-PWY.	LIPAS-PWY
adenine and adenosine salvage III	0.333333333333	0.75	0.75	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6609.	PWY-6609
meso-butanediol biosynthesis I	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Butanediol-Biosynthesis.PWY-6391.	PWY-6391
L-arginine degradation VII (arginase 3 pathway)	0.333333333333	1.0	1.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-GLU-PWY.	ARG-GLU-PWY
L-lysine degradation I	0.333333333333	1.0	2.0	Bacillus clausii	Bacillus clausii KSM-K16	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LYSINE-DEG.PWY0-461.	PWY0-461
cardiolipin biosynthesis I	0.333333333333	1.0	1.33	Bacillus clausii	Bacillus clausii KSM-K16	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5668.	PWY-5668
glucose and glucose-1-phosphate degradation	0.666666666667	0.37	0.37	Bacillus clausii	Bacillus clausii KSM-K16, Bacillus clausii DSM 8716	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GLUCOSE1PMETAB-PWY.	GLUCOSE1PMETAB-PWY
