Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	0.888888888889	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
L-arabinose degradation I	0.666666666667	0.33	0.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPYCFAH4	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.L-Arabinose-Degradation.ARABCAT-PWY.	ARABCAT-PWY
mannitol degradation I	0.666666666667	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPYCFAH4	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
UDP-N-acetyl-D-glucosamine biosynthesis I	0.777777777778	0.6	0.6	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
succinate to cytochrome bo oxidase electron transfer	0.888888888889	1.0	2.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
L-glutamine degradation II	0.888888888889	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINEFUM-PWY.	GLUTAMINEFUM-PWY
menaquinol-7 biosynthesis	0.888888888889	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5839.	PWY-5839
L-isoleucine biosynthesis IV	0.888888888889	0.67	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.PWY-5104.	PWY-5104
glycolysis I (from glucose 6-phosphate)	0.888888888889	0.83	1.17	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
L-glutamate biosynthesis I	0.888888888889	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYN-PWY.	GLUTSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	0.75	0.75	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
NAD de novo biosynthesis I (from aspartate)	1.0	1.0	1.17	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
gluconeogenesis I	1.0	0.69	0.85	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Gluconeogenesis.GLUCONEO-PWY.	GLUCONEO-PWY
tetrahydrofolate biosynthesis	1.0	1.0	1.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-serine degradation	1.0	0.33	0.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.SERINE-DEG.SERDEG-PWY.	SERDEG-PWY
L-glutamate degradation IX (via 4-aminobutanoate)	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY0-1305./Detoxification.Acid-Resistance.PWY0-1305.	PWY0-1305
L-tyrosine biosynthesis I	1.0	0.33	0.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TYROSINE-SYN.TYRSYN.	TYRSYN
inosine 5'-phosphate degradation	1.0	0.75	0.75	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-5695.	PWY-5695
L-glutamine degradation I	1.0	1.0	9.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
L-glutamine biosynthesis I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1.0	0.6	0.6	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.6-HM-Dihydropterin-PP-Biosynthesis.PWY-6147.	PWY-6147
palmitate biosynthesis II (bacteria and plants)	1.0	0.48	0.55	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
ppGpp biosynthesis	1.0	0.33	0.67	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
thioredoxin pathway	1.0	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
adenosylcobalamin salvage from cobalamin	1.0	0.6	0.6	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-Salvage.PWY-6268.	PWY-6268
dTDP-L-rhamnose biosynthesis	1.0	1.0	2.25	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.dTDP-Sugar-Biosynthesis.DTDPRHAMSYN-PWY.	DTDPRHAMSYN-PWY
L-serine biosynthesis I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.SERINE-BIOSYNTHESIS.SERSYN-PWY.	SERSYN-PWY
tRNA charging	1.0	1.0	1.05	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
lipid IVA biosynthesis	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
guanine and guanosine salvage II	1.0	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
superoxide radicals degradation	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
PRPP biosynthesis	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
inosine-5'-phosphate biosynthesis I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
5-aminoimidazole ribonucleotide biosynthesis I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
phosphopantothenate biosynthesis I	1.0	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
L-lysine biosynthesis I	1.0	0.78	0.78	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	0.8	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
UMP biosynthesis I	1.0	1.0	1.17	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
xanthine and xanthosine salvage	1.0	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.71	0.71	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
3-dehydroquinate biosynthesis I	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
adenine and adenosine salvage VI	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6619.	PWY-6619
L-alanine degradation IV	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
guanine and guanosine salvage	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
folate polyglutamylation	1.0	0.8	0.8	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
D-mannose degradation	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
guanosine nucleotides degradation III	1.0	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
queuosine biosynthesis	1.0	0.75	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
coenzyme A biosynthesis I (prokaryotic)	1.0	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
