Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
arginine dependent acid resistance	0.5	1.0	2.0	Acidaminococcus	Acidaminococcus fermentans DSM 20731	Detoxification.Acid-Resistance.PWY0-1299.	PWY0-1299
L-lysine degradation I	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus fermentans DSM 20731	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LYSINE-DEG.PWY0-461.	PWY0-461
L-isoleucine degradation I	0.5	0.5	0.83	Acidaminococcus	Acidaminococcus fermentans DSM 20731	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
thiamine diphosphate biosynthesis IV (eukaryotes)	0.5	1.0	1.67	Acidaminococcus	Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6908.	PWY-6908
pentose phosphate pathway (partial)	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus fermentans DSM 20731	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
D-glucosaminate degradation	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.CARBOXYLATES-DEG.PWY-7310.	PWY-7310
hydroxymethylpyrimidine salvage	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.HMP-PP-Biosynthesis.PWY-6890.	PWY-6890
methylglyoxal degradation I	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
urea cycle	0.5	0.6	0.8	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.PWY-4984.	PWY-4984
thiazole biosynthesis I (facultative anaerobic bacteria)	0.5	0.71	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiazole-Biosynthesis.PWY-6892.	PWY-6892
D-galactarate degradation II	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.PWY-6497./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.PWY-6497.	PWY-6497
gondoate biosynthesis (anaerobic)	0.5	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-7663.	PWY-7663
L-threonine degradation I	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5437.	PWY-5437
2-oxoisovalerate decarboxylation to isobutanoyl-CoA	0.5	1.0	1.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Energy-Metabolism.Respiration.PWY-5046.	PWY-5046
L-glutamine biosynthesis I	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
5-aminoimidazole ribonucleotide biosynthesis II	0.5	0.8	0.8	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
acyl carrier protein activation	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Activation-Inactivation-Interconversion.Activation.PWY-6012-1./Biosynthesis.Cofactor-Biosynthesis.PWY-6012-1.	PWY-6012-1
NADH repair	0.5	0.25	0.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Energy-Metabolism.PWY-6938.	PWY-6938
guanosine deoxyribonucleotides de novo biosynthesis II	0.5	0.75	1.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222.	PWY-7222
pyrimidine deoxyribonucleotides dephosphorylation	0.5	0.33	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7206./Metabolic-Clusters.PWY-7206.	PWY-7206
UDP-&alpha;-D-galactose biosynthesis	0.5	1.0	2.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
UTP and CTP de novo biosynthesis	0.5	0.67	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
peptidoglycan maturation (meso-diaminopimelate containing)	0.5	0.25	0.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
muropeptide degradation	0.5	0.25	0.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Polymer-Degradation.PWY0-1546.	PWY0-1546
UDP-&alpha;-D-glucose biosynthesis I	0.5	1.0	1.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
uracil degradation I (reductive)	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.Uracil-Degradation.PWY-3982./Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-3982.	PWY-3982
L-isoleucine biosynthesis IV	0.5	0.5	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.PWY-5104.	PWY-5104
Entner-Doudoroff shunt	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY./Energy-Metabolism.Entner-Duodoroff-ENTNER-DOUDOROFF-PWY.	Entner-Duodoroff-ENTNER-DOUDOROFF-PWY
2-oxoglutarate decarboxylation to succinyl-CoA	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
adenosine ribonucleotides de novo biosynthesis	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
5-oxo-L-proline metabolism	0.5	0.17	0.17	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
adenosine deoxyribonucleotides de novo biosynthesis II	0.5	0.75	1.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220.	PWY-7220
lipoprotein posttranslational modification	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Macromolecule-Modification.Protein-Modification.PWY-7884.	PWY-7884
formate assimilation into 5,10-methylenetetrahydrofolate	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.C1-COMPOUNDS.PWY-1722.	PWY-1722
long-chain fatty acid activation	0.5	1.0	2.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
glutathione-glutaredoxin redox reactions	0.5	0.5	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.Reductants.GLUT-REDOX-PWY.	GLUT-REDOX-PWY
pyrimidine deoxyribonucleosides degradation	0.5	0.67	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
preQ0 biosynthesis	0.5	1.0	1.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
pyrimidine deoxyribonucleotide phosphorylation	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
S-methyl-5'-thioadenosine degradation III	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6753.	PWY-6753
2-deoxy-&alpha;-D-ribose 1-phosphate degradation	0.5	0.67	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY-7180.	PWY-7180
L-histidine degradation III	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.PWY-5030.	PWY-5030
NAD salvage pathway II (PNC IV cycle)	0.5	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PWY-7761.	PWY-7761
D-glucarate degradation II	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.PWY-6499./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.PWY-6499.	PWY-6499
UMP biosynthesis III	0.5	1.0	1.17	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7791.	PWY-7791
CMP phosphorylation	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
folate polyglutamylation	0.5	0.8	0.8	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
cadaverine biosynthesis	0.5	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Detoxification.Acid-Resistance.PWY0-1601./Biosynthesis.Polyamine-Biosynthesis.PWY0-1601.	PWY0-1601
guanosine ribonucleotides de novo biosynthesis	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
pyrimidine nucleobases salvage I	0.5	1.0	2.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
thiamine diphosphate biosynthesis II (Bacillus)	0.5	0.5	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
CDP-diacylglycerol biosynthesis III	0.5	0.6	0.6	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5981.	PWY-5981
anhydromuropeptides recycling I	0.5	0.58	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
L-threonine degradation II	0.5	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THREONINE-DEG2-PWY.	THREONINE-DEG2-PWY
[2Fe-2S] iron-sulfur cluster biosynthesis	0.5	0.2	0.4	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
8-oxo-(d)GTP detoxification I	0.5	0.25	0.25	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Detoxification.8-Oxo-GTP-Detoxification.PWY-6502./Metabolic-Clusters.PWY-6502.	PWY-6502
thymine degradation	0.5	0.33	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Base-Degradation.PWY-6430.	PWY-6430
NAD de novo biosynthesis I (from aspartate)	1.0	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
queuosine biosynthesis	1.0	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
gluconeogenesis I	1.0	0.69	0.81	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Gluconeogenesis.GLUCONEO-PWY.	GLUCONEO-PWY
tetrahydrofolate biosynthesis	1.0	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-serine degradation	1.0	0.67	1.17	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.SERINE-DEG.SERDEG-PWY.	SERDEG-PWY
autoinducer AI-2 biosynthesis I	1.0	0.3	0.3	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Autoinducer-Biosynthesis.PWY-6153.	PWY-6153
L-glutamine degradation I	1.0	1.0	5.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
menaquinol-8 biosynthesis	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.MENAQUINONESYN-PWY.	MENAQUINONESYN-PWY
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	2.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
N-acetylglucosamine degradation I	1.0	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY./Degradation.AMINE-DEG.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY.	GLUAMCAT-PWY
palmitate biosynthesis II (bacteria and plants)	1.0	0.39	0.44	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
thioredoxin pathway	1.0	0.5	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
dTDP-L-rhamnose biosynthesis	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.dTDP-Sugar-Biosynthesis.DTDPRHAMSYN-PWY.	DTDPRHAMSYN-PWY
tRNA charging	1.0	0.88	1.05	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
phosphopantothenate biosynthesis I	1.0	0.38	0.38	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
lipid IVA biosynthesis	1.0	0.67	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
guanine and guanosine salvage II	1.0	0.5	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
NAD salvage pathway I (PNC VI cycle)	1.0	0.52	0.52	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSAL-PWY.	PYRIDNUCSAL-PWY
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
protocatechuate degradation II (ortho-cleavage pathway)	1.0	0.25	0.38	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
L-lysine biosynthesis III	1.0	0.86	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2942.	PWY-2942
L-alanine biosynthesis I	1.0	0.67	0.67	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
citrate lyase activation	1.0	0.7	0.7	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.P2-PWY.	P2-PWY
5-aminoimidazole ribonucleotide biosynthesis I	1.0	0.9	0.9	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
pyridoxal 5'-phosphate salvage I	1.0	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PLPSAL-PWY.	PLPSAL-PWY
pyrimidine deoxyribonucleotides de novo biosynthesis III	1.0	0.44	0.66	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Metabolic-Clusters.PWY-6545./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-6545./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-6545.	PWY-6545
fructose degradation	1.0	1.0	1.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	0.75	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.78	0.83	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.92	1.2	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
xanthine and xanthosine salvage	1.0	0.5	0.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.27	0.33	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	0.63	0.63	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glycolysis I (from glucose 6-phosphate)	1.0	0.88	0.97	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
putrescine biosynthesis I	1.0	0.75	1.5	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
acetate and ATP formation from acetyl-CoA I	1.0	1.0	1.0	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
guanine and guanosine salvage	1.0	0.5	0.75	Acidaminococcus	Acidaminococcus intestini RyC-MR95, Acidaminococcus fermentans DSM 20731	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
