Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-glutamate biosynthesis III	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
nitrate reduction IX (dissimilatory)	1.0	0.5	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1581./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1581./Energy-Metabolism.Electron-Transfer.PWY0-1581.	PWY0-1581
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	1.2	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.5	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
demethylmenaquinol-6 biosynthesis I	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
thiamine diphosphate biosynthesis II (Bacillus)	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
L-threonine degradation II	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.THREONINE-DEG2-PWY.	THREONINE-DEG2-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.83	0.83	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
tetrahydrofolate biosynthesis	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	2.5	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
glycerol-3-phosphate to fumarate electron transfer	1.0	1.0	1.75	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1582./Energy-Metabolism.Electron-Transfer.PWY0-1582.	PWY0-1582
guanosine nucleotides degradation III	1.0	0.5	0.75	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
D-fructuronate degradation	1.0	0.5	0.5	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	0.78	0.78	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
pyrimidine deoxyribonucleosides degradation	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
methylerythritol phosphate pathway I	1.0	0.78	0.78	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
molybdenum cofactor biosynthesis	1.0	0.38	0.5	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
guanosine ribonucleotides de novo biosynthesis	1.0	0.75	0.75	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
pyrimidine deoxyribonucleosides salvage	1.0	0.8	0.8	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
xanthine and xanthosine salvage	1.0	0.5	0.5	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
S-adenosyl-L-methionine biosynthesis	1.0	1.0	2.0	Arcanobacterium	Arcanobacterium haemolyticum DSM 20595, Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
L-threonine biosynthesis	0.5	0.5	0.5	Arcanobacterium	Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
L-alanine biosynthesis I	0.5	0.67	0.67	Arcanobacterium	Arcanobacterium haemolyticum NCTC8452	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
S-methyl-5'-thioadenosine degradation IV	0.5	1.0	1.0	Arcanobacterium	Arcanobacterium haemolyticum NCTC8452	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
