Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	1.0	0.27	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Cobyrinate-diamide-Biosynthesis.PWY-7377.	PWY-7377
thiamine diphosphate biosynthesis I (E. coli)	1.0	0.5	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
spermidine biosynthesis I	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.BSUBPOLYAMSYN-PWY.	BSUBPOLYAMSYN-PWY
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	1.11	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
inosine-5'-phosphate biosynthesis II	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6124.	PWY-6124
chorismate biosynthesis from 3-dehydroquinate	1.0	1.0	1.2	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
glycine biosynthesis IV	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-THR-PWY.	GLYSYN-THR-PWY
D-fructuronate degradation	1.0	0.5	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.PWY-7242./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.PWY-7242.	PWY-7242
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
gellan degradation	1.0	0.5	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.PWY-6827./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.PWY-6827.	PWY-6827
N-acetylneuraminate and N-acetylmannosamine degradation I	1.0	0.33	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
lipoate salvage I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-522.	PWY0-522
5-oxo-L-proline metabolism	1.0	0.17	0.17	Bacillus foraminis	Bacillus foraminis Bac44	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
&beta;-D-glucuronide and D-glucuronate degradation	1.0	0.67	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucuronate-Degradation.PWY-7247.	PWY-7247
5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7969.	PWY-7969
tetrapyrrole biosynthesis I (from glutamate)	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Tetrapyrrole-Biosynthesis.PWY-5188.	PWY-5188
molybdenum cofactor biosynthesis	1.0	0.5	0.88	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
folate transformations I	1.0	0.67	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
guanosine ribonucleotides de novo biosynthesis	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
anhydromuropeptides recycling I	1.0	0.83	1.08	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
xanthine and xanthosine salvage	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.SALVPURINE2-PWY.	SALVPURINE2-PWY
D-gluconate degradation	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
pyridoxal 5'-phosphate biosynthesis I	1.0	0.43	0.43	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Vitamin-B6-Biosynthesis.PYRIDOXSYN-PWY.	PYRIDOXSYN-PWY
CDP-diacylglycerol biosynthesis I	1.0	1.0	1.25	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY-5667.	PWY-5667
fructoselysine and psicoselysine degradation	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.PWY0-521.	PWY0-521
3-dehydroquinate biosynthesis I	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.3-Dehydroquinate-Biosynthesis.PWY-6164.	PWY-6164
glyphosate degradation II	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Glyphosate-Degradation.PWY-7806.	PWY-7806
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.25	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
L-citrulline degradation	1.0	0.67	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
mixed acid fermentation	1.0	0.69	0.75	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
glycolysis I (from glucose 6-phosphate)	1.0	0.83	1.08	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.GLYCOLYSIS-VARIANTS.GLYCOLYSIS.	GLYCOLYSIS
putrescine biosynthesis I	1.0	0.5	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
chitin degradation II (Vibrio)	1.0	0.6	1.4	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-6902.	PWY-6902
L-alanine degradation IV	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.PWY1-2.	PWY1-2
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7965.	PWY-7965
mannitol degradation I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
S-methyl-5'-thioadenosine degradation I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6754.	PWY-6754
hyaluronan degradation	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-7645./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-7645.	PWY-7645
pyrimidine deoxyribonucleosides degradation	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
L-lysine biosynthesis II	1.0	0.89	1.44	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-2941.	PWY-2941
guanine and guanosine salvage	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6620.	PWY-6620
D-serine degradation	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
4-deoxy-L-threo-hex-4-enopyranuronate degradation	1.0	0.6	0.8	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.PWY-6507.	PWY-6507
L-histidine degradation I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
L-isoleucine biosynthesis I (from threonine)	1.0	0.71	1.43	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ISOLEUCINE-SYN.ILEUSYN-PWY.	ILEUSYN-PWY
preQ0 biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6703.	PWY-6703
stearate biosynthesis II (bacteria and plants)	1.0	0.5	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
lipoate biosynthesis and incorporation III (Bacillus)	1.0	0.33	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
4-aminobutanoate degradation I	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7967.	PWY-7967
cyanophycin metabolism	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Storage-Compounds-Biosynthesis.PWY-7052.	PWY-7052
folate polyglutamylation	1.0	0.8	0.8	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
L-asparagine biosynthesis I	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.ASPARAGINE-BIOSYNTHESIS.	ASPARAGINE-BIOSYNTHESIS
D-mannose degradation	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
pyrimidine deoxyribonucleotide phosphorylation	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
guanosine nucleotides degradation III	1.0	0.75	2.25	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.NUCLEO-DEG.Purine-Degradation.Guanosine-Nucleotides-Degradation.PWY-6608.	PWY-6608
queuosine biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	5.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
coenzyme A biosynthesis I (prokaryotic)	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
urea degradation I	1.0	0.67	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.AMINE-DEG.Urea-Degradation.PWY-5703.	PWY-5703
UTP and CTP dephosphorylation I	1.0	0.6	1.4	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
L-threonine biosynthesis	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.THREONINE-BIOSYNTHESIS.HOMOSER-THRESYN-PWY.	HOMOSER-THRESYN-PWY
CMP phosphorylation	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
tetrahydrofolate biosynthesis	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
L-alanine biosynthesis I	1.0	0.67	1.33	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
ppGpp biosynthesis	1.0	0.5	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
4-aminobenzoate biosynthesis	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-arginine biosynthesis II (acetyl cycle)	1.0	1.0	1.56	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
melibiose degradation	1.0	1.0	5.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
thiamine salvage III	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6898.	PWY-6898
tRNA processing	1.0	0.4	0.4	Bacillus foraminis	Bacillus foraminis Bac44	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
pentose phosphate pathway (oxidative branch) I	1.0	0.67	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Energy-Metabolism.Pentose-Phosphate-Cycle.OXIDATIVEPENT-PWY.	OXIDATIVEPENT-PWY
adenine salvage	1.0	1.0	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6610.	PWY-6610
L-rhamnose degradation I	1.0	0.8	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.L-rhamnose-Degradation.RHAMCAT-PWY.	RHAMCAT-PWY
demethylmenaquinol-9 biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
lipoate biosynthesis and incorporation II	1.0	1.0	1.5	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-1275.	PWY0-1275
D-glucarate degradation II	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.PWY-6499./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Glucarate-Degradation.PWY-6499.	PWY-6499
acetate conversion to acetyl-CoA	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.CARBOXYLATES-DEG.PWY0-1313.	PWY0-1313
UMP biosynthesis III	1.0	1.0	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7791.	PWY-7791
long-chain fatty acid activation	1.0	1.0	4.0	Bacillus foraminis	Bacillus foraminis Bac44	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
glycerol degradation I	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
NAD phosphorylation and dephosphorylation	1.0	0.67	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NADPHOS-DEPHOS-PWY.	NADPHOS-DEPHOS-PWY
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
pyrimidine ribonucleosides degradation	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
L-citrulline biosynthesis	1.0	0.88	3.13	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Citrulline-Biosynthesis.CITRULBIO-PWY.	CITRULBIO-PWY
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.Adenosylcobamide-Biosynthesis.PWY-7970.	PWY-7970
methylerythritol phosphate pathway I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	1.0	0.67	1.56	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Palmitoleate-Biosynthesis.PWY-6282.	PWY-6282
L-glutamate biosynthesis I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYN-PWY.	GLUTSYN-PWY
formaldehyde oxidation II (glutathione-dependent)	1.0	0.33	0.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
L-proline biosynthesis I	1.0	0.75	1.75	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
glycine biosynthesis I	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-PWY.	GLYSYN-PWY
L-proline degradation	1.0	0.67	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
D-xylose degradation I	1.0	1.0	2.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Xylose-Degradation.XYLCAT-PWY.	XYLCAT-PWY
formaldehyde oxidation VII (THF pathway)	1.0	0.75	0.75	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
L-glutamate degradation II	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
D-galactarate degradation I	1.0	0.5	0.5	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.GALACTARDEG-PWY.	GALACTARDEG-PWY
(aminomethyl)phosphonate degradation	1.0	0.5	0.88	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-7805.	PWY-7805
L-leucine biosynthesis	1.0	0.83	1.67	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LEUCINE-SYN.LEUSYN-PWY.	LEUSYN-PWY
menaquinol-6 biosynthesis	1.0	1.0	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
L-phenylalanine degradation I (aerobic)	1.0	0.33	0.33	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PHENYLALANINE-DEG.PHENYLALANINE-DEG1-PWY.	PHENYLALANINE-DEG1-PWY
thiamine diphosphate biosynthesis III (Staphylococcus)	1.0	0.67	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
L-isoleucine degradation I	1.0	0.33	1.0	Bacillus foraminis	Bacillus foraminis Bac44	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
